geo,add_formal_time,nrg_cons,I_TAX,X_TAX,X_VAT,energy,taxes,vat,total
EE,2024-01-31,GJ_GE4000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EE,2024-01-31,GJ_LT1000,0.0687,0.0526,0.0563,0.0526,0.003700000000000002,0.012399999999999994,0.0687
EE,2024-01-31,TOT_GJ,0.064,0.0491,0.0525,0.0491,0.0034000000000000002,0.011500000000000003,0.064
EE,2024-07-31,GJ1000-9999,0.0744,0.0564,0.061,0.0564,0.0046,0.013399999999999995,0.0744
EE,2024-07-31,GJ10000-99999,0.0742,0.0562,0.0608,0.0562,0.0046,0.013400000000000002,0.0742
EE,2024-07-31,GJ100000-999999,0.0689,0.0536,0.0565,0.0536,0.0029,0.012400000000000001,0.0689
EE,2024-07-31,GJ1000000-3999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EE,2024-07-31,GJ_GE4000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EE,2024-07-31,GJ_LT1000,0.0785,0.0597,0.0643,0.0597,0.004599999999999993,0.014200000000000004,0.0785
ES,2008-01-31,GJ1000-9999,0.0335,0.0289,0.0289,0.0289,0.0,0.004600000000000003,0.0335
ES,2008-01-31,GJ10000-99999,0.0319,0.0275,0.0275,0.0275,0.0,0.004399999999999998,0.0319
ES,2008-01-31,GJ100000-999999,0.0298,0.0257,0.0257,0.0257,0.0,0.0040999999999999995,0.0298
ES,2008-01-31,GJ1000000-3999999,0.0276,0.0238,0.0238,0.0238,0.0,0.003799999999999998,0.0276
ES,2008-01-31,GJ_GE4000000,0.0259,0.0223,0.0223,0.0223,0.0,0.003599999999999999,0.0259
ES,2008-01-31,GJ_LT1000,0.0384,0.0331,0.0331,0.0331,0.0,0.005299999999999999,0.0384
ES,2008-07-31,GJ1000-9999,0.0404,0.0349,0.0349,0.0349,0.0,0.005499999999999998,0.0404
ES,2008-07-31,GJ10000-99999,0.0377,0.0325,0.0325,0.0325,0.0,0.005199999999999996,0.0377
ES,2008-07-31,GJ100000-999999,0.0352,0.0304,0.0304,0.0304,0.0,0.004800000000000002,0.0352
ES,2008-07-31,GJ1000000-3999999,0.0318,0.0274,0.0274,0.0274,0.0,0.004400000000000001,0.0318
ES,2008-07-31,GJ_GE4000000,0.0317,0.0274,0.0274,0.0274,0.0,0.004299999999999998,0.0317
ES,2008-07-31,GJ_LT1000,0.0441,0.038,0.038,0.038,0.0,0.006100000000000001,0.0441
ES,2009-01-31,GJ1000-9999,0.0415,0.0358,0.0358,0.0358,0.0,0.005700000000000004,0.0415
ES,2009-01-31,GJ10000-99999,0.0363,0.0313,0.0313,0.0313,0.0,0.0049999999999999975,0.0363
ES,2009-01-31,GJ100000-999999,0.0312,0.0269,0.0269,0.0269,0.0,0.004299999999999998,0.0312
ES,2009-01-31,GJ1000000-3999999,0.0289,0.0249,0.0249,0.0249,0.0,0.004,0.0289
ES,2009-01-31,GJ_GE4000000,0.0271,0.0233,0.0233,0.0233,0.0,0.003799999999999998,0.0271
ES,2009-01-31,GJ_LT1000,0.053,0.0457,0.0457,0.0457,0.0,0.007300000000000001,0.053
ES,2009-07-31,GJ1000-9999,0.0368,0.0318,0.0318,0.0318,0.0,0.0049999999999999975,0.0368
ES,2009-07-31,GJ10000-99999,0.0314,0.0271,0.0271,0.0271,0.0,0.004299999999999998,0.0314
ES,2009-07-31,GJ100000-999999,0.0272,0.0234,0.0234,0.0234,0.0,0.003799999999999998,0.0272
ES,2009-07-31,GJ1000000-3999999,0.0246,0.0212,0.0212,0.0212,0.0,0.0034000000000000002,0.0246
ES,2009-07-31,GJ_GE4000000,0.0217,0.0187,0.0187,0.0187,0.0,0.002999999999999999,0.0217
ES,2009-07-31,GJ_LT1000,0.05,0.0431,0.0431,0.0431,0.0,0.006900000000000003,0.05
ES,2010-01-31,GJ1000-9999,0.0377,0.0325,0.0325,0.0325,0.0,0.005199999999999996,0.0377
ES,2010-01-31,GJ10000-99999,0.0322,0.0277,0.0277,0.0277,0.0,0.0045000000000000005,0.0322
ES,2010-01-31,GJ100000-999999,0.0283,0.0244,0.0244,0.0244,0.0,0.0038999999999999972,0.0283
ES,2010-01-31,GJ1000000-3999999,0.0268,0.0231,0.0231,0.0231,0.0,0.003700000000000002,0.0268
ES,2010-01-31,GJ_GE4000000,0.0227,0.0195,0.0195,0.0195,0.0,0.0032000000000000015,0.0227
ES,2010-01-31,GJ_LT1000,0.046,0.0397,0.0397,0.0397,0.0,0.0063,0.046
ES,2010-07-31,GJ1000-9999,0.0423,0.0358,0.0358,0.0358,0.0,0.006499999999999999,0.0423
ES,2010-07-31,GJ10000-99999,0.0343,0.0291,0.0291,0.0291,0.0,0.005199999999999996,0.0343
ES,2010-07-31,GJ100000-999999,0.0298,0.0252,0.0252,0.0252,0.0,0.0046,0.0298
ES,2010-07-31,GJ1000000-3999999,0.0275,0.0233,0.0233,0.0233,0.0,0.004199999999999999,0.0275
ES,2010-07-31,GJ_GE4000000,0.0246,0.0208,0.0208,0.0208,0.0,0.0038000000000000013,0.0246
ES,2010-07-31,GJ_LT1000,0.0483,0.0409,0.0409,0.0409,0.0,0.007400000000000004,0.0483
ES,2011-01-31,GJ1000-9999,0.0446,0.0378,0.0378,0.0378,0.0,0.0068000000000000005,0.0446
ES,2011-01-31,GJ10000-99999,0.0355,0.0301,0.0301,0.0301,0.0,0.0053999999999999986,0.0355
ES,2011-01-31,GJ100000-999999,0.0317,0.0269,0.0269,0.0269,0.0,0.004799999999999999,0.0317
ES,2011-01-31,GJ1000000-3999999,0.029,0.0246,0.0246,0.0246,0.0,0.004400000000000001,0.029
ES,2011-01-31,GJ_LT1000,0.0501,0.0425,0.0425,0.0425,0.0,0.007599999999999996,0.0501
ES,2011-07-31,GJ1000-9999,0.0502,0.0425,0.0425,0.0425,0.0,0.0076999999999999985,0.0502
ES,2011-07-31,GJ10000-99999,0.0406,0.0344,0.0344,0.0344,0.0,0.006199999999999997,0.0406
ES,2011-07-31,GJ100000-999999,0.0365,0.031,0.031,0.031,0.0,0.005499999999999998,0.0365
ES,2011-07-31,GJ1000000-3999999,0.0343,0.029,0.029,0.029,0.0,0.005299999999999996,0.0343
ES,2011-07-31,GJ_LT1000,0.0451,0.0382,0.0382,0.0382,0.0,0.006900000000000003,0.0451
ES,2012-01-31,GJ1000-9999,0.0558,0.0473,0.0473,0.0473,0.0,0.0085,0.0558
ES,2012-01-31,GJ10000-99999,0.0441,0.0374,0.0374,0.0374,0.0,0.006699999999999998,0.0441
ES,2012-01-31,GJ100000-999999,0.0397,0.0337,0.0337,0.0337,0.0,0.005999999999999998,0.0397
ES,2012-01-31,GJ1000000-3999999,0.0373,0.0316,0.0316,0.0316,0.0,0.005699999999999997,0.0373
ES,2012-01-31,GJ_LT1000,0.0562,0.0477,0.0477,0.0477,0.0,0.0085,0.0562
ES,2012-07-31,GJ1000-9999,0.0569,0.0476,0.0476,0.0476,0.0,0.009299999999999996,0.0569
ES,2012-07-31,GJ10000-99999,0.0464,0.0388,0.0388,0.0388,0.0,0.007599999999999996,0.0464
ES,2012-07-31,GJ100000-999999,0.0418,0.035,0.035,0.035,0.0,0.0067999999999999935,0.0418
ES,2012-07-31,GJ1000000-3999999,0.0376,0.0314,0.0314,0.0314,0.0,0.006200000000000004,0.0376
ES,2012-07-31,GJ_LT1000,0.0587,0.0491,0.0491,0.0491,0.0,0.009600000000000004,0.0587
ES,2013-01-31,GJ1000-9999,0.058,0.0474,0.0479,0.0474,0.0005000000000000004,0.010100000000000005,0.058
ES,2013-01-31,GJ10000-99999,0.047,0.0383,0.0389,0.0383,0.0005999999999999964,0.008100000000000003,0.047
ES,2013-01-31,GJ100000-999999,0.0422,0.0343,0.0348,0.0343,0.0005000000000000004,0.007400000000000004,0.0422
ES,2013-01-31,GJ1000000-3999999,0.0398,0.0324,0.0329,0.0324,0.0005000000000000004,0.006900000000000003,0.0398
ES,2013-01-31,GJ_GE4000000,0.0396,0.0322,0.0328,0.0322,0.0006000000000000033,0.0068000000000000005,0.0396
ES,2013-01-31,GJ_LT1000,0.059,0.0482,0.0487,0.0482,0.0005000000000000004,0.010299999999999997,0.059
ES,2013-07-31,GJ1000-9999,0.0556,0.0454,0.046,0.0454,0.0005999999999999964,0.009599999999999997,0.0556
ES,2013-07-31,GJ10000-99999,0.0456,0.0371,0.0377,0.0371,0.0005999999999999964,0.007900000000000004,0.0456
ES,2013-07-31,GJ100000-999999,0.0409,0.0333,0.0338,0.0333,0.0004999999999999935,0.007100000000000002,0.0409
ES,2013-07-31,GJ1000000-3999999,0.0392,0.0319,0.0324,0.0319,0.0005000000000000004,0.0068000000000000005,0.0392
ES,2013-07-31,GJ_GE4000000,0.039,0.0317,0.0323,0.0317,0.0006000000000000033,0.006699999999999998,0.039
ES,2013-07-31,GJ_LT1000,0.0668,0.0547,0.0552,0.0547,0.0005000000000000004,0.0116,0.0668
ES,2014-01-31,GJ1000-9999,0.0552,0.0451,0.0456,0.0451,0.0005000000000000004,0.009599999999999997,0.0552
ES,2014-01-31,GJ10000-99999,0.0452,0.0368,0.0374,0.0368,0.0006000000000000033,0.0077999999999999944,0.0452
ES,2014-01-31,GJ100000-999999,0.0407,0.0331,0.0336,0.0331,0.0005000000000000004,0.007100000000000002,0.0407
ES,2014-01-31,GJ1000000-3999999,0.0389,0.0316,0.0322,0.0316,0.0005999999999999964,0.006699999999999998,0.0389
ES,2014-01-31,GJ_GE4000000,0.0384,0.0312,0.0317,0.0312,0.0005000000000000004,0.006699999999999998,0.0384
ES,2014-01-31,GJ_LT1000,0.0599,0.049,0.0495,0.049,0.0005000000000000004,0.0104,0.0599
ES,2014-07-31,GJ1000-9999,0.055,0.045,0.0455,0.045,0.0005000000000000004,0.009500000000000001,0.055
ES,2014-07-31,GJ10000-99999,0.0452,0.0369,0.0374,0.0369,0.0005000000000000004,0.0077999999999999944,0.0452
ES,2014-07-31,GJ100000-999999,0.042,0.0342,0.0347,0.0342,0.0005000000000000004,0.007300000000000001,0.042
ES,2014-07-31,GJ1000000-3999999,0.0394,0.032,0.0326,0.032,0.0005999999999999964,0.0068000000000000005,0.0394
ES,2014-07-31,GJ_GE4000000,0.0381,0.0309,0.0315,0.0309,0.0005999999999999998,0.006600000000000002,0.0381
ES,2014-07-31,GJ_LT1000,0.067,0.0548,0.0554,0.0548,0.0005999999999999964,0.011600000000000006,0.067
ES,2015-01-31,GJ1000-9999,0.0524,0.0428,0.0433,0.0428,0.0005000000000000004,0.009100000000000004,0.0524
ES,2015-01-31,GJ10000-99999,0.0423,0.0344,0.035,0.0344,0.0006000000000000033,0.007299999999999994,0.0423
ES,2015-01-31,GJ100000-999999,0.0383,0.0311,0.0317,0.0311,0.0005999999999999998,0.006600000000000002,0.0383
ES,2015-01-31,GJ1000000-3999999,0.036,0.0292,0.0297,0.0292,0.0005000000000000004,0.006299999999999997,0.036
ES,2015-01-31,GJ_GE4000000,0.0355,0.0288,0.0293,0.0288,0.0005000000000000004,0.006199999999999997,0.0355
ES,2015-01-31,GJ_LT1000,0.0593,0.0484,0.049,0.0484,0.0006000000000000033,0.010299999999999997,0.0593
ES,2015-07-31,GJ1000-9999,0.0479,0.0391,0.0396,0.0391,0.0005000000000000004,0.008299999999999995,0.0479
ES,2015-07-31,GJ10000-99999,0.0384,0.0312,0.0317,0.0312,0.0005000000000000004,0.006699999999999998,0.0384
ES,2015-07-31,GJ100000-999999,0.0354,0.0287,0.0292,0.0287,0.0005000000000000004,0.006200000000000001,0.0354
ES,2015-07-31,GJ1000000-3999999,0.0325,0.0263,0.0269,0.0263,0.0005999999999999998,0.005600000000000001,0.0325
ES,2015-07-31,GJ_GE4000000,0.0301,0.0243,0.0248,0.0243,0.0005000000000000004,0.005299999999999999,0.0301
ES,2015-07-31,GJ_LT1000,0.0635,0.052,0.0525,0.052,0.0005000000000000004,0.011000000000000003,0.0635
ES,2016-01-31,GJ1000-9999,0.0439,0.0357,0.0363,0.0357,0.0005999999999999964,0.007600000000000003,0.0439
ES,2016-01-31,GJ10000-99999,0.034,0.0276,0.0281,0.0276,0.0005000000000000004,0.0059000000000000025,0.034
ES,2016-01-31,GJ100000-999999,0.0296,0.0239,0.0244,0.0239,0.0005000000000000004,0.0052,0.0296
ES,2016-01-31,GJ1000000-3999999,0.0253,0.0204,0.021,0.0204,0.0005999999999999998,0.004299999999999998,0.0253
ES,2016-01-31,GJ_GE4000000,0.0243,0.0195,0.0201,0.0195,0.0005999999999999998,0.004199999999999999,0.0243
ES,2016-01-31,GJ_LT1000,0.0523,0.0427,0.0432,0.0427,0.0005000000000000004,0.009099999999999997,0.0523
ES,2016-07-31,GJ1000-9999,0.042,0.0342,0.0347,0.0342,0.0005000000000000004,0.007300000000000001,0.042
ES,2016-07-31,GJ10000-99999,0.0315,0.0254,0.026,0.0254,0.0005999999999999998,0.005500000000000001,0.0315
ES,2016-07-31,GJ100000-999999,0.029,0.0234,0.0239,0.0234,0.0005000000000000004,0.0051,0.029
ES,2016-07-31,GJ1000000-3999999,0.0253,0.0204,0.021,0.0204,0.0005999999999999998,0.004299999999999998,0.0253
ES,2016-07-31,GJ_GE4000000,0.0268,0.0216,0.0221,0.0216,0.0005000000000000004,0.004699999999999999,0.0268
ES,2016-07-31,GJ_LT1000,0.0553,0.0451,0.0457,0.0451,0.0005999999999999964,0.009600000000000004,0.0553
ES,2017-01-31,GJ1000-9999,0.0448,0.0365,0.037,0.0365,0.0005000000000000004,0.007800000000000001,0.0448
ES,2017-01-31,GJ10000-99999,0.033,0.0267,0.0273,0.0267,0.0005999999999999998,0.0057,0.033
ES,2017-01-31,GJ100000-999999,0.0295,0.0239,0.0244,0.0239,0.0005000000000000004,0.005099999999999997,0.0295
ES,2017-01-31,GJ1000000-3999999,0.0268,0.0216,0.0221,0.0216,0.0005000000000000004,0.004699999999999999,0.0268
ES,2017-01-31,GJ_GE4000000,0.0267,0.0215,0.022,0.0215,0.0005000000000000004,0.004700000000000003,0.0267
ES,2017-01-31,GJ_LT1000,0.0479,0.0391,0.0396,0.0391,0.0005000000000000004,0.008299999999999995,0.0479
ES,2017-07-31,GJ1000-9999,0.0416,0.0338,0.0344,0.0338,0.0006000000000000033,0.007199999999999998,0.0416
ES,2017-07-31,GJ10000-99999,0.0322,0.0261,0.0267,0.0261,0.0005999999999999998,0.005499999999999998,0.0322
ES,2017-07-31,GJ100000-999999,0.0287,0.0232,0.0238,0.0232,0.0006000000000000033,0.004899999999999998,0.0287
ES,2017-07-31,GJ1000000-3999999,0.0262,0.0211,0.0216,0.0211,0.0005000000000000004,0.0046,0.0262
ES,2017-07-31,GJ_GE4000000,0.0263,0.0212,0.0218,0.0212,0.0005999999999999998,0.0045000000000000005,0.0263
ES,2017-07-31,GJ_LT1000,0.0442,0.036,0.0366,0.036,0.0006000000000000033,0.007600000000000003,0.0442
ES,2018-01-31,GJ1000-9999,0.0429,0.0349,0.0354,0.0349,0.0005000000000000004,0.0075,0.0429
ES,2018-01-31,GJ10000-99999,0.0351,0.0285,0.029,0.0285,0.0005000000000000004,0.006099999999999998,0.0351
ES,2018-01-31,GJ100000-999999,0.0299,0.0241,0.0247,0.0241,0.0005999999999999998,0.0052,0.0299
ES,2018-01-31,GJ1000000-3999999,0.0285,0.023,0.0236,0.023,0.0005999999999999998,0.004900000000000002,0.0285
ES,2018-01-31,GJ_GE4000000,0.0283,0.0229,0.0234,0.0229,0.0005000000000000004,0.004899999999999998,0.0283
ES,2018-01-31,GJ_LT1000,0.045,0.0367,0.0372,0.0367,0.0004999999999999935,0.007800000000000001,0.045
ES,2018-07-31,GJ1000-9999,0.0465,0.0379,0.0384,0.0379,0.0004999999999999935,0.008100000000000003,0.0465
ES,2018-07-31,GJ10000-99999,0.0361,0.0293,0.0299,0.0293,0.0005999999999999998,0.006200000000000001,0.0361
ES,2018-07-31,GJ100000-999999,0.0336,0.0272,0.0278,0.0272,0.0005999999999999998,0.0058,0.0336
ES,2018-07-31,GJ1000000-3999999,0.0323,0.0261,0.0267,0.0261,0.0005999999999999998,0.005600000000000001,0.0323
ES,2018-07-31,GJ_GE4000000,0.0327,0.0265,0.0271,0.0265,0.0005999999999999998,0.005600000000000001,0.0327
ES,2018-07-31,GJ_LT1000,0.055,0.0449,0.0455,0.0449,0.0005999999999999964,0.009500000000000001,0.055
ES,2019-01-31,GJ1000-9999,0.0481,0.0368,0.0398,0.0368,0.0030000000000000027,0.008299999999999995,0.0481
ES,2019-01-31,GJ10000-99999,0.0372,0.029,0.0308,0.029,0.0017999999999999995,0.006399999999999996,0.0372
ES,2019-01-31,GJ100000-999999,0.0342,0.0266,0.0283,0.0266,0.0017000000000000001,0.0059000000000000025,0.0342
ES,2019-01-31,GJ1000000-3999999,0.0332,0.0258,0.0274,0.0258,0.0016000000000000007,0.0058,0.0332
ES,2019-01-31,GJ_GE4000000,0.0323,0.0251,0.0267,0.0251,0.0016000000000000007,0.005600000000000001,0.0323
ES,2019-01-31,GJ_LT1000,0.0521,0.0395,0.043,0.0395,0.003499999999999996,0.009100000000000004,0.0521
ES,2019-07-31,GJ1000-9999,0.0484,0.0371,0.04,0.0371,0.0029,0.008399999999999998,0.0484
ES,2019-07-31,GJ10000-99999,0.0371,0.0289,0.0307,0.0289,0.001800000000000003,0.0063999999999999994,0.0371
ES,2019-07-31,GJ100000-999999,0.0331,0.0257,0.0274,0.0257,0.0017000000000000001,0.005699999999999997,0.0331
ES,2019-07-31,GJ1000000-3999999,0.0302,0.0234,0.025,0.0234,0.0016000000000000007,0.0052,0.0302
ES,2019-07-31,GJ_GE4000000,0.0312,0.0242,0.0258,0.0242,0.0016000000000000007,0.0053999999999999986,0.0312
ES,2019-07-31,GJ_LT1000,0.057,0.0436,0.0471,0.0436,0.003500000000000003,0.009899999999999999,0.057
ES,2020-01-31,GJ1000-9999,0.0429,0.033,0.0355,0.033,0.0024999999999999953,0.007400000000000004,0.0429
ES,2020-01-31,GJ10000-99999,0.0347,0.0269,0.0286,0.0269,0.0017000000000000001,0.006100000000000001,0.0347
ES,2020-01-31,GJ100000-999999,0.0286,0.022,0.0236,0.022,0.0016000000000000007,0.005000000000000001,0.0286
ES,2020-01-31,GJ1000000-3999999,0.0253,0.0195,0.0209,0.0195,0.0013999999999999985,0.004400000000000001,0.0253
ES,2020-01-31,GJ_GE4000000,0.0238,0.0182,0.0196,0.0182,0.0013999999999999985,0.004200000000000002,0.0238
ES,2020-01-31,GJ_LT1000,0.0499,0.0382,0.0412,0.0382,0.0030000000000000027,0.0087,0.0499
ES,2020-07-31,GJ1000-9999,0.0394,0.0302,0.0326,0.0302,0.002399999999999996,0.0068000000000000005,0.0394
ES,2020-07-31,GJ10000-99999,0.0284,0.0217,0.0235,0.0217,0.0017999999999999995,0.004900000000000002,0.0284
ES,2020-07-31,GJ100000-999999,0.0241,0.0183,0.0199,0.0183,0.0016000000000000007,0.004199999999999999,0.0241
ES,2020-07-31,GJ1000000-3999999,0.0212,0.016,0.0175,0.016,0.0015000000000000013,0.0036999999999999984,0.0212
ES,2020-07-31,GJ_GE4000000,0.0182,0.0136,0.015,0.0136,0.0014000000000000002,0.0032000000000000015,0.0182
ES,2020-07-31,GJ_LT1000,0.0414,0.0311,0.0342,0.0311,0.003100000000000002,0.007199999999999998,0.0414
ES,2021-01-31,GJ1000-9999,0.0396,0.0308,0.0328,0.0308,0.0020000000000000018,0.0068000000000000005,0.0396
ES,2021-01-31,GJ10000-99999,0.0287,0.0222,0.0237,0.0222,0.0014999999999999979,0.005000000000000001,0.0287
ES,2021-01-31,GJ100000-999999,0.0271,0.0208,0.0224,0.0208,0.0016000000000000007,0.004699999999999999,0.0271
ES,2021-01-31,GJ1000000-3999999,0.0281,0.0216,0.0232,0.0216,0.0015999999999999973,0.004900000000000002,0.0281
ES,2021-01-31,GJ_GE4000000,0.0261,0.0202,0.0216,0.0202,0.001400000000000002,0.0045000000000000005,0.0261
ES,2021-01-31,GJ_LT1000,0.0452,0.035,0.0374,0.035,0.0023999999999999994,0.0077999999999999944,0.0452
ES,2021-07-31,GJ1000-9999,0.0489,0.0385,0.0404,0.0385,0.001899999999999999,0.0085,0.0489
ES,2021-07-31,GJ10000-99999,0.0408,0.0322,0.0338,0.0322,0.0015999999999999973,0.007000000000000006,0.0408
ES,2021-07-31,GJ100000-999999,0.0457,0.0362,0.0377,0.0362,0.0014999999999999944,0.008,0.0457
ES,2021-07-31,GJ1000000-3999999,0.0686,0.0551,0.0567,0.0551,0.0015999999999999973,0.011899999999999994,0.0686
ES,2021-07-31,GJ_GE4000000,0.0343,0.027,0.0284,0.027,0.001400000000000002,0.0058999999999999955,0.0343
ES,2021-07-31,GJ_LT1000,0.0685,0.0542,0.0566,0.0542,0.0023999999999999994,0.011900000000000008,0.0685
ES,2021-07-31,TOT_GJ,0.0482,0.0382,0.0398,0.0382,0.0016000000000000042,0.008399999999999998,0.0482
ES,2022-01-31,GJ1000-9999,0.089,0.0634,0.0736,0.0634,0.0102,0.015399999999999997,0.089
ES,2022-01-31,GJ10000-99999,0.0882,0.0684,0.0729,0.0684,0.004500000000000004,0.015299999999999994,0.0882
ES,2022-01-31,GJ100000-999999,0.0933,0.0744,0.0771,0.0744,0.002700000000000008,0.016199999999999992,0.0933
ES,2022-01-31,GJ1000000-3999999,0.0921,0.0736,0.0761,0.0736,0.0025000000000000022,0.016,0.0921
ES,2022-01-31,GJ_GE4000000,0.0892,0.0713,0.0737,0.0713,0.0023999999999999994,0.0155,0.0892
ES,2022-01-31,GJ_LT1000,0.1081,0.0779,0.0894,0.0779,0.011499999999999996,0.01870000000000001,0.1081
ES,2022-01-31,TOT_GJ,0.092,0.0722,0.076,0.0722,0.003799999999999998,0.016,0.092
ES,2022-07-31,GJ1000-9999,0.1231,0.0987,0.1089,0.0987,0.0102,0.014200000000000004,0.1231
ES,2022-07-31,GJ10000-99999,0.1183,0.1002,0.1047,0.1002,0.004500000000000004,0.013600000000000001,0.1183
ES,2022-07-31,GJ100000-999999,0.1236,0.1066,0.1094,0.1066,0.002799999999999997,0.014200000000000004,0.1236
ES,2022-07-31,GJ1000000-3999999,0.1193,0.1031,0.1056,0.1031,0.0025000000000000022,0.013700000000000004,0.1193
ES,2022-07-31,GJ_GE4000000,0.1077,0.0929,0.0953,0.0929,0.0023999999999999994,0.012400000000000008,0.1077
ES,2022-07-31,GJ_LT1000,0.1368,0.1096,0.1211,0.1096,0.011499999999999996,0.015700000000000006,0.1368
ES,2022-07-31,TOT_GJ,0.1171,0.1001,0.1036,0.1001,0.003500000000000003,0.013499999999999998,0.1171
ES,2023-01-31,GJ1000-9999,0.0797,0.0738,0.0759,0.0738,0.0020999999999999908,0.003799999999999998,0.0797
ES,2023-01-31,GJ10000-99999,0.0704,0.0651,0.067,0.0651,0.001899999999999999,0.0034000000000000002,0.0704
ES,2023-01-31,GJ100000-999999,0.0668,0.0618,0.0637,0.0618,0.0019000000000000059,0.0030999999999999917,0.0668
ES,2023-01-31,GJ1000000-3999999,0.0574,0.0529,0.0547,0.0529,0.001799999999999996,0.002700000000000001,0.0574
ES,2023-01-31,GJ_GE4000000,0.0395,0.0361,0.0376,0.0361,0.0015000000000000013,0.001899999999999999,0.0395
ES,2023-01-31,GJ_LT1000,0.0681,0.063,0.0649,0.063,0.001899999999999999,0.0031999999999999945,0.0681
ES,2023-01-31,TOT_GJ,0.0555,0.0511,0.0529,0.0511,0.001800000000000003,0.002599999999999998,0.0555
ES,2023-07-31,GJ1000-9999,0.0709,0.0655,0.0676,0.0655,0.0020999999999999908,0.0033000000000000113,0.0709
ES,2023-07-31,GJ10000-99999,0.0595,0.0547,0.0566,0.0547,0.001899999999999999,0.0029,0.0595
ES,2023-07-31,GJ100000-999999,0.0544,0.05,0.0518,0.05,0.001799999999999996,0.002599999999999998,0.0544
ES,2023-07-31,GJ1000000-3999999,0.0506,0.0465,0.0482,0.0465,0.0017000000000000001,0.0023999999999999994,0.0506
ES,2023-07-31,GJ_GE4000000,0.0382,0.0349,0.0364,0.0349,0.0015000000000000013,0.001799999999999996,0.0382
ES,2023-07-31,GJ_LT1000,0.0522,0.0479,0.0497,0.0479,0.001800000000000003,0.0025000000000000022,0.0522
ES,2023-07-31,TOT_GJ,0.0469,0.043,0.0447,0.043,0.0017000000000000001,0.0022000000000000006,0.0469
ES,2024-01-31,GJ1000-9999,0.0657,0.0517,0.0543,0.0517,0.002599999999999998,0.011399999999999993,0.0657
ES,2024-01-31,GJ10000-99999,0.0536,0.042,0.0443,0.042,0.0022999999999999965,0.009300000000000003,0.0536
ES,2024-01-31,GJ100000-999999,0.0471,0.0366,0.0389,0.0366,0.0022999999999999965,0.008200000000000006,0.0471
ES,2024-01-31,GJ1000000-3999999,0.046,0.0357,0.038,0.0357,0.0022999999999999965,0.008,0.046
ES,2024-01-31,GJ_GE4000000,0.0366,0.0281,0.0302,0.0281,0.002100000000000001,0.0063999999999999994,0.0366
ES,2024-01-31,GJ_LT1000,0.0538,0.0421,0.0444,0.0421,0.0023000000000000034,0.009399999999999999,0.0538
ES,2024-01-31,TOT_GJ,0.0433,0.0336,0.0358,0.0336,0.0022000000000000006,0.0075,0.0433
ES,2024-07-31,GJ1000-9999,0.0737,0.0584,0.0609,0.0584,0.0025000000000000022,0.012799999999999999,0.0737
ES,2024-07-31,GJ10000-99999,0.0614,0.0484,0.0507,0.0484,0.0023000000000000034,0.010700000000000001,0.0614
ES,2024-07-31,GJ100000-999999,0.0557,0.0438,0.0461,0.0438,0.0023000000000000034,0.009599999999999997,0.0557
ES,2024-07-31,GJ1000000-3999999,0.0593,0.0467,0.049,0.0467,0.0023000000000000034,0.010299999999999997,0.0593
ES,2024-07-31,GJ_GE4000000,0.0448,0.0349,0.037,0.0349,0.0020999999999999977,0.007800000000000001,0.0448
ES,2024-07-31,GJ_LT1000,0.0635,0.0501,0.0525,0.0501,0.0023999999999999994,0.011000000000000003,0.0635
EU27_2020,2008-01-31,GJ1000-9999,0.0468,0.0367,0.0398,0.0367,0.0030999999999999986,0.006999999999999999,0.0468
EU27_2020,2008-01-31,GJ10000-99999,0.0419,0.0329,0.0354,0.0329,0.0025000000000000022,0.006499999999999999,0.0419
EU27_2020,2008-01-31,GJ100000-999999,0.0364,0.0292,0.0309,0.0292,0.0017000000000000001,0.005500000000000001,0.0364
EU27_2020,2008-01-31,GJ1000000-3999999,0.0338,0.0273,0.0288,0.0273,0.0014999999999999979,0.0049999999999999975,0.0338
EU27_2020,2008-01-31,GJ_GE4000000,0.029,0.0255,0.026,0.0255,0.0005000000000000004,0.0030000000000000027,0.029
EU27_2020,2008-01-31,GJ_LT1000,0.0513,0.0395,0.0436,0.0395,0.0040999999999999995,0.0076999999999999985,0.0513
EU27_2020,2008-07-31,GJ1000-9999,0.0535,0.0424,0.0454,0.0424,0.0030000000000000027,0.008099999999999996,0.0535
EU27_2020,2008-07-31,GJ10000-99999,0.0478,0.0383,0.0405,0.0383,0.0022000000000000006,0.007300000000000001,0.0478
EU27_2020,2008-07-31,GJ100000-999999,0.0418,0.0339,0.0356,0.0339,0.0017000000000000001,0.006199999999999997,0.0418
EU27_2020,2008-07-31,GJ1000000-3999999,0.0388,0.0318,0.0334,0.0318,0.0015999999999999973,0.005400000000000002,0.0388
EU27_2020,2008-07-31,GJ_GE4000000,0.0344,0.0304,0.0307,0.0304,0.00030000000000000165,0.0036999999999999984,0.0344
EU27_2020,2008-07-31,GJ_LT1000,0.0585,0.0456,0.0498,0.0456,0.004199999999999995,0.008700000000000006,0.0585
EU27_2020,2009-01-31,GJ1000-9999,0.0517,0.0396,0.0438,0.0396,0.004199999999999995,0.007900000000000004,0.0517
