geo,add_formal_time,nrg_cons,I_TAX,X_TAX,X_VAT,energy,taxes,vat,total
NL,2018-01-01,GJ20-199,0.0815,0.0379,0.0674,0.0379,0.0295,0.014100000000000001,0.0815
NL,2018-01-01,GJ_GE200,0.0727,0.0306,0.0601,0.0306,0.029500000000000002,0.0126,0.0727
NL,2018-01-01,GJ_LT20,0.1182,0.0682,0.0977,0.0682,0.0295,0.020500000000000004,0.1182
NL,2018-07-01,GJ20-199,0.0861,0.0416,0.0711,0.0416,0.0295,0.015,0.0861
NL,2018-07-01,GJ_GE200,0.0726,0.0305,0.06,0.0305,0.0295,0.0126,0.0726
NL,2018-07-01,GJ_LT20,0.1444,0.0898,0.1193,0.0898,0.0295,0.025099999999999997,0.1444
NL,2019-01-01,GJ20-199,0.0921,0.0407,0.0761,0.0407,0.0354,0.016,0.0921
NL,2019-01-01,GJ_GE200,0.0839,0.034,0.0693,0.034,0.0353,0.014600000000000002,0.0839
NL,2019-01-01,GJ_LT20,0.1291,0.0714,0.1067,0.0714,0.0353,0.02239999999999999,0.1291
NL,2019-07-01,GJ20-199,0.0965,0.0444,0.0798,0.0444,0.035399999999999994,0.016700000000000007,0.0965
NL,2019-07-01,GJ_GE200,0.083,0.0332,0.0686,0.0332,0.035399999999999994,0.01440000000000001,0.083
NL,2019-07-01,GJ_LT20,0.1519,0.0902,0.1256,0.0902,0.03539999999999999,0.026300000000000018,0.1519
NL,2020-01-01,GJ20-199,0.0995,0.0402,0.0822,0.0402,0.041999999999999996,0.01730000000000001,0.0995
NL,2020-01-01,GJ_GE200,0.0899,0.0323,0.0743,0.0323,0.042,0.015599999999999989,0.0899
NL,2020-01-01,GJ_LT20,0.1403,0.0739,0.1159,0.0739,0.04200000000000001,0.024400000000000005,0.1403
NL,2020-07-01,GJ20-199,0.101,0.0414,0.0835,0.0414,0.042100000000000005,0.0175,0.101
NL,2020-07-01,GJ_GE200,0.0866,0.0295,0.0716,0.0295,0.0421,0.015,0.0866
NL,2020-07-01,GJ_LT20,0.1602,0.0904,0.1324,0.0904,0.041999999999999996,0.02780000000000002,0.1602
NL,2021-01-01,GJ20-199,0.0961,0.035,0.0794,0.035,0.044399999999999995,0.016700000000000007,0.0961
NL,2021-01-01,GJ_GE200,0.0861,0.0268,0.0712,0.0268,0.044399999999999995,0.014899999999999997,0.0861
NL,2021-01-01,GJ_LT20,0.1348,0.067,0.1114,0.067,0.044399999999999995,0.023400000000000004,0.1348
NL,2021-07-01,GJ20-199,0.1097,0.0463,0.0906,0.0463,0.0443,0.019100000000000006,0.1097
NL,2021-07-01,GJ_GE200,0.095,0.0342,0.0785,0.0342,0.0443,0.0165,0.095
NL,2021-07-01,GJ_LT20,0.1698,0.0959,0.1403,0.0959,0.04440000000000001,0.0295,0.1698
NL,2022-01-01,GJ20-199,0.1244,0.0608,0.1028,0.0608,0.042,0.021599999999999994,0.1244
NL,2022-01-01,GJ_GE200,0.1191,0.053,0.0984,0.053,0.0454,0.020699999999999996,0.1191
NL,2022-01-01,GJ_LT20,0.1373,0.0945,0.1135,0.0945,0.019000000000000003,0.0238,0.1373
NL,2022-07-01,GJ20-199,0.1925,0.143,0.1766,0.143,0.03360000000000002,0.015899999999999997,0.1925
NL,2022-07-01,GJ_GE200,0.1889,0.1294,0.1733,0.1294,0.04390000000000002,0.015600000000000003,0.1889
NL,2022-07-01,GJ_LT20,0.1602,0.1957,0.147,0.1957,-0.04870000000000002,0.013200000000000017,0.1602
NL,2023-01-01,GJ20-199,0.1988,0.1591,0.1643,0.1591,0.00520000000000001,0.0345,0.1988
NL,2023-01-01,GJ_GE200,0.2525,0.164,0.2087,0.164,0.04469999999999999,0.043800000000000006,0.2525
NL,2023-01-01,GJ_LT20,0.213,0.1989,0.176,0.1989,-0.022900000000000004,0.037000000000000005,0.213
NL,2023-01-01,TOT_GJ,0.2027,0.1613,0.1675,0.1613,0.006200000000000011,0.03519999999999998,0.2027
NL,2023-07-01,GJ20-199,0.15,0.0802,0.124,0.0802,0.043800000000000006,0.025999999999999995,0.15
NL,2023-07-01,GJ_GE200,0.1382,0.0651,0.1142,0.0651,0.04909999999999999,0.023999999999999994,0.1382
NL,2023-07-01,GJ_LT20,0.1734,0.1286,0.1433,0.1286,0.014700000000000019,0.030099999999999988,0.1734
NL,2024-01-01,GJ20-199,0.1626,0.0747,0.1343,0.0747,0.0596,0.028299999999999992,0.1626
NL,2024-01-01,GJ_GE200,0.145,0.0602,0.1198,0.0602,0.05960000000000001,0.025199999999999986,0.145
NL,2024-01-01,GJ_LT20,0.1969,0.1031,0.1627,0.1031,0.059600000000000014,0.03419999999999998,0.1969
NL,2024-07-01,GJ20-199,0.1671,0.0784,0.1381,0.0784,0.0597,0.028999999999999998,0.1671
NL,2024-07-01,GJ_GE200,0.1429,0.0584,0.1181,0.0584,0.059699999999999996,0.024800000000000003,0.1429
NL,2024-07-01,GJ_LT20,0.2212,0.1232,0.1828,0.1232,0.059599999999999986,0.03840000000000002,0.2212
PT,2008-01-01,GJ20-199,0.0625,0.0595,0.0595,0.0595,0.0,0.0030000000000000027,0.0625
PT,2008-01-01,GJ_GE200,0.0562,0.0535,0.0535,0.0535,0.0,0.002700000000000001,0.0562
PT,2008-01-01,GJ_LT20,0.0811,0.0772,0.0772,0.0772,0.0,0.0039000000000000007,0.0811
PT,2008-07-01,GJ20-199,0.0629,0.0599,0.0599,0.0599,0.0,0.0029999999999999957,0.0629
PT,2008-07-01,GJ_GE200,0.0578,0.055,0.055,0.055,0.0,0.002799999999999997,0.0578
PT,2008-07-01,GJ_LT20,0.0809,0.0771,0.0771,0.0771,0.0,0.003799999999999998,0.0809
PT,2009-01-01,GJ20-199,0.0604,0.0564,0.0564,0.0564,0.0,0.0040000000000000036,0.0604
PT,2009-01-01,GJ_GE200,0.0504,0.048,0.048,0.048,0.0,0.0023999999999999994,0.0504
PT,2009-01-01,GJ_LT20,0.0789,0.0751,0.0751,0.0751,0.0,0.003799999999999998,0.0789
PT,2009-07-01,GJ20-199,0.0595,0.0566,0.0566,0.0566,0.0,0.0029,0.0595
PT,2009-07-01,GJ_GE200,0.0532,0.0507,0.0507,0.0507,0.0,0.0024999999999999953,0.0532
PT,2009-07-01,GJ_LT20,0.0776,0.0739,0.0739,0.0739,0.0,0.003700000000000009,0.0776
PT,2010-01-01,GJ20-199,0.0594,0.0565,0.0565,0.0565,0.0,0.0029,0.0594
PT,2010-01-01,GJ_GE200,0.0489,0.0466,0.0466,0.0466,0.0,0.0022999999999999965,0.0489
PT,2010-01-01,GJ_LT20,0.0738,0.0703,0.0703,0.0703,0.0,0.003500000000000003,0.0738
PT,2010-07-01,GJ20-199,0.063,0.0589,0.0594,0.0589,0.0005000000000000004,0.003599999999999999,0.063
PT,2010-07-01,GJ_GE200,0.0547,0.0513,0.0516,0.0513,0.00030000000000000165,0.0030999999999999986,0.0547
PT,2010-07-01,GJ_LT20,0.0825,0.0774,0.0778,0.0774,0.0003999999999999976,0.00470000000000001,0.0825
PT,2011-01-01,GJ20-199,0.061,0.0567,0.0576,0.0567,0.000899999999999998,0.0034000000000000002,0.061
PT,2011-01-01,GJ_GE200,0.0546,0.0506,0.0516,0.0506,0.0010000000000000009,0.0030000000000000027,0.0546
PT,2011-01-01,GJ_LT20,0.0787,0.0732,0.0742,0.0732,0.0010000000000000009,0.004500000000000004,0.0787
PT,2011-07-01,GJ20-199,0.0738,0.0643,0.0656,0.0643,0.0013000000000000095,0.008199999999999999,0.0738
PT,2011-07-01,GJ_GE200,0.0614,0.0534,0.0547,0.0534,0.0012999999999999956,0.0067000000000000046,0.0614
PT,2011-07-01,GJ_LT20,0.0934,0.0817,0.0832,0.0817,0.0015000000000000013,0.0102,0.0934
PT,2012-01-01,GJ20-199,0.0739,0.0588,0.06,0.0588,0.0011999999999999997,0.013899999999999996,0.0739
PT,2012-01-01,GJ_GE200,0.0652,0.0518,0.053,0.0518,0.0011999999999999997,0.012199999999999996,0.0652
PT,2012-01-01,GJ_LT20,0.0955,0.0762,0.0777,0.0762,0.0015000000000000013,0.017799999999999996,0.0955
PT,2012-07-01,GJ20-199,0.0853,0.0687,0.0693,0.0687,0.0006000000000000033,0.016,0.0853
PT,2012-07-01,GJ_GE200,0.0733,0.0591,0.0595,0.0591,0.0003999999999999976,0.013800000000000007,0.0733
PT,2012-07-01,GJ_LT20,0.108,0.0867,0.0878,0.0867,0.0011000000000000038,0.020199999999999996,0.108
PT,2013-01-01,GJ20-199,0.0836,0.0657,0.068,0.0657,0.0023000000000000104,0.015599999999999989,0.0836
PT,2013-01-01,GJ_GE200,0.0754,0.0591,0.0613,0.0591,0.0022000000000000006,0.014099999999999994,0.0754
PT,2013-01-01,GJ_LT20,0.1056,0.0828,0.0859,0.0828,0.0031000000000000055,0.019699999999999995,0.1056
PT,2013-07-01,GJ20-199,0.0933,0.0723,0.0759,0.0723,0.003599999999999992,0.0174,0.0933
PT,2013-07-01,GJ_GE200,0.0827,0.0641,0.0672,0.0641,0.0030999999999999917,0.0155,0.0827
PT,2013-07-01,GJ_LT20,0.1162,0.09,0.0945,0.09,0.004500000000000004,0.021699999999999997,0.1162
PT,2014-01-01,GJ20-199,0.0934,0.0713,0.0758,0.0713,0.004500000000000004,0.01759999999999999,0.0934
PT,2014-01-01,GJ_GE200,0.0916,0.0661,0.0701,0.0661,0.00399999999999999,0.021500000000000005,0.0916
PT,2014-01-01,GJ_LT20,0.114,0.0874,0.093,0.0874,0.005599999999999994,0.021000000000000005,0.114
PT,2014-07-01,GJ20-199,0.1039,0.0802,0.0845,0.0802,0.004300000000000012,0.0194,0.1039
PT,2014-07-01,GJ_GE200,0.0923,0.0709,0.0751,0.0709,0.004199999999999995,0.017199999999999993,0.0923
PT,2014-07-01,GJ_LT20,0.1256,0.0966,0.1021,0.0966,0.005499999999999991,0.023499999999999993,0.1256
PT,2015-01-01,GJ20-199,0.0976,0.0753,0.0793,0.0753,0.00399999999999999,0.01830000000000001,0.0976
PT,2015-01-01,GJ_GE200,0.0943,0.0724,0.0767,0.0724,0.004299999999999998,0.01759999999999999,0.0943
PT,2015-01-01,GJ_LT20,0.1184,0.0916,0.0963,0.0916,0.004699999999999996,0.02210000000000001,0.1184
PT,2015-07-01,GJ20-199,0.0982,0.0758,0.0798,0.0758,0.00399999999999999,0.0184,0.0982
PT,2015-07-01,GJ_GE200,0.0891,0.0683,0.0724,0.0683,0.004100000000000006,0.016699999999999993,0.0891
PT,2015-07-01,GJ_LT20,0.118,0.0913,0.0959,0.0913,0.004599999999999993,0.022099999999999995,0.118
PT,2016-01-01,GJ20-199,0.0913,0.0698,0.0742,0.0698,0.004400000000000001,0.017100000000000004,0.0913
PT,2016-01-01,GJ_GE200,0.0889,0.0679,0.0722,0.0679,0.004299999999999998,0.016700000000000007,0.0889
PT,2016-01-01,GJ_LT20,0.1101,0.0846,0.0895,0.0846,0.004900000000000002,0.020600000000000007,0.1101
PT,2016-07-01,GJ20-199,0.0815,0.0623,0.0662,0.0623,0.0038999999999999937,0.015300000000000008,0.0815
PT,2016-07-01,GJ_GE200,0.0754,0.0576,0.0613,0.0576,0.003700000000000002,0.014099999999999994,0.0754
PT,2016-07-01,GJ_LT20,0.1009,0.0775,0.082,0.0775,0.004500000000000004,0.0189,0.1009
PT,2017-01-01,GJ20-199,0.0773,0.0566,0.0629,0.0566,0.0063,0.014399999999999996,0.0773
PT,2017-01-01,GJ_GE200,0.0734,0.0531,0.0597,0.0531,0.006600000000000002,0.013700000000000004,0.0734
PT,2017-01-01,GJ_LT20,0.0947,0.0698,0.077,0.0698,0.007199999999999998,0.017700000000000007,0.0947
PT,2017-07-01,GJ20-199,0.0799,0.0585,0.0649,0.0585,0.006399999999999996,0.015,0.0799
PT,2017-07-01,GJ_GE200,0.0728,0.0526,0.0592,0.0526,0.006600000000000002,0.013600000000000001,0.0728
PT,2017-07-01,GJ_LT20,0.0985,0.0726,0.0801,0.0726,0.007500000000000007,0.0184,0.0985
PT,2018-01-01,GJ20-199,0.0759,0.0567,0.0617,0.0567,0.0049999999999999975,0.014199999999999997,0.0759
PT,2018-01-01,GJ_GE200,0.0723,0.0534,0.0588,0.0534,0.005399999999999995,0.013500000000000005,0.0723
PT,2018-01-01,GJ_LT20,0.0927,0.0697,0.0754,0.0697,0.005699999999999997,0.01730000000000001,0.0927
PT,2018-07-01,GJ20-199,0.0784,0.0586,0.0637,0.0586,0.005100000000000007,0.01469999999999999,0.0784
PT,2018-07-01,GJ_GE200,0.0716,0.0529,0.0582,0.0529,0.005299999999999999,0.013399999999999995,0.0716
PT,2018-07-01,GJ_LT20,0.0975,0.0733,0.0793,0.0733,0.0059999999999999915,0.018200000000000008,0.0975
PT,2019-01-01,GJ20-199,0.076,0.0568,0.0619,0.0568,0.005099999999999993,0.014100000000000001,0.076
PT,2019-01-01,GJ_GE200,0.0713,0.0532,0.0582,0.0532,0.0050000000000000044,0.0131,0.0713
PT,2019-01-01,GJ_LT20,0.093,0.07,0.0757,0.07,0.005699999999999997,0.017299999999999996,0.093
PT,2019-07-01,GJ20-199,0.0776,0.0584,0.0633,0.0584,0.004899999999999995,0.014300000000000007,0.0776
PT,2019-07-01,GJ_GE200,0.073,0.0546,0.0593,0.0546,0.004699999999999996,0.013699999999999997,0.073
PT,2019-07-01,GJ_LT20,0.0957,0.072,0.078,0.072,0.006000000000000005,0.017699999999999994,0.0957
PT,2020-01-01,GJ20-199,0.0785,0.0564,0.0643,0.0564,0.007899999999999997,0.014200000000000004,0.0785
PT,2020-01-01,GJ_GE200,0.075,0.053,0.0611,0.053,0.008100000000000003,0.013899999999999996,0.075
PT,2020-01-01,GJ_LT20,0.0954,0.0694,0.0783,0.0694,0.008899999999999991,0.017100000000000004,0.0954
PT,2020-07-01,GJ20-199,0.0783,0.0561,0.0643,0.0561,0.008199999999999999,0.013999999999999999,0.0783
PT,2020-07-01,GJ_GE200,0.074,0.0517,0.0603,0.0517,0.008599999999999997,0.013699999999999997,0.074
PT,2020-07-01,GJ_LT20,0.0949,0.0688,0.0781,0.0688,0.009300000000000003,0.016799999999999995,0.0949
PT,2021-01-01,GJ20-199,0.0762,0.0544,0.0625,0.0544,0.008100000000000003,0.013700000000000004,0.0762
PT,2021-01-01,GJ_GE200,0.073,0.0512,0.0597,0.0512,0.0085,0.013299999999999992,0.073
PT,2021-01-01,GJ_LT20,0.0917,0.0665,0.0755,0.0665,0.008999999999999994,0.016200000000000006,0.0917
PT,2021-07-01,GJ20-199,0.0773,0.0561,0.0636,0.0561,0.007500000000000007,0.01369999999999999,0.0773
PT,2021-07-01,GJ_GE200,0.0724,0.051,0.0592,0.051,0.008200000000000006,0.013200000000000003,0.0724
PT,2021-07-01,GJ_LT20,0.0955,0.07,0.0787,0.07,0.0087,0.016799999999999995,0.0955
PT,2022-01-01,GJ20-199,0.0837,0.0602,0.0684,0.0602,0.008200000000000006,0.015299999999999994,0.0837
PT,2022-01-01,GJ_GE200,0.0877,0.0614,0.0712,0.0614,0.009799999999999996,0.0165,0.0877
PT,2022-01-01,GJ_LT20,0.1002,0.0731,0.0823,0.0731,0.0092,0.0179,0.1002
PT,2022-07-01,GJ20-199,0.1277,0.0966,0.1046,0.0966,0.007999999999999993,0.02310000000000001,0.1277
PT,2022-07-01,GJ_GE200,0.1098,0.0798,0.0893,0.0798,0.009500000000000008,0.02049999999999999,0.1098
PT,2022-07-01,GJ_LT20,0.1562,0.1191,0.1283,0.1191,0.0092,0.027900000000000008,0.1562
PT,2023-01-01,GJ20-199,0.1406,0.106,0.1149,0.106,0.008900000000000005,0.0257,0.1406
PT,2023-01-01,GJ_GE200,0.1051,0.077,0.0856,0.077,0.008599999999999997,0.019500000000000003,0.1051
PT,2023-01-01,GJ_LT20,0.1793,0.1374,0.147,0.1374,0.009599999999999997,0.032299999999999995,0.1793
PT,2023-07-01,GJ20-199,0.1374,0.0995,0.1128,0.0995,0.013299999999999992,0.024599999999999997,0.1374
PT,2023-07-01,GJ_GE200,0.0969,0.065,0.0791,0.065,0.014100000000000001,0.017799999999999996,0.0969
PT,2023-07-01,GJ_LT20,0.1704,0.1264,0.1402,0.1264,0.013799999999999979,0.030200000000000005,0.1704
PT,2024-01-01,GJ20-199,0.1192,0.0831,0.0976,0.0831,0.014500000000000013,0.021599999999999994,0.1192
PT,2024-01-01,GJ_GE200,0.0943,0.0629,0.077,0.0629,0.014100000000000001,0.017299999999999996,0.0943
PT,2024-01-01,GJ_LT20,0.1492,0.1066,0.1227,0.1066,0.016100000000000003,0.026499999999999996,0.1492
PT,2024-07-01,GJ20-199,0.1366,0.0928,0.1122,0.0928,0.0194,0.024400000000000005,0.1366
PT,2024-07-01,GJ_GE200,0.1229,0.0815,0.1001,0.0815,0.01859999999999999,0.0228,0.1229
PT,2024-07-01,GJ_LT20,0.16,0.1119,0.1316,0.1119,0.019699999999999995,0.02840000000000001,0.16
SI,2008-01-01,GJ20-199,0.0558,0.0437,0.0465,0.0437,0.002799999999999997,0.009300000000000003,0.0558
SI,2008-01-01,GJ_GE200,0.0521,0.0406,0.0434,0.0406,0.002800000000000004,0.0087,0.0521
SI,2008-01-01,GJ_LT20,0.0681,0.0539,0.0567,0.0539,0.002799999999999997,0.011399999999999993,0.0681
SI,2008-07-01,GJ20-199,0.0712,0.0564,0.0593,0.0564,0.0029,0.0119,0.0712
SI,2008-07-01,GJ_GE200,0.0671,0.0531,0.0559,0.0531,0.002799999999999997,0.011200000000000009,0.0671
SI,2008-07-01,GJ_LT20,0.0896,0.0718,0.0746,0.0718,0.002799999999999997,0.015,0.0896
SI,2009-01-01,GJ20-199,0.0658,0.052,0.0548,0.052,0.002800000000000004,0.010999999999999996,0.0658
SI,2009-01-01,GJ_GE200,0.065,0.0513,0.0542,0.0513,0.0029,0.010800000000000004,0.065
SI,2009-01-01,GJ_LT20,0.0806,0.0643,0.0672,0.0643,0.0029,0.013400000000000009,0.0806
SI,2009-07-01,GJ20-199,0.0539,0.042,0.0449,0.042,0.0029,0.009000000000000001,0.0539
SI,2009-07-01,GJ_GE200,0.0511,0.0397,0.0425,0.0397,0.002800000000000004,0.008599999999999997,0.0511
SI,2009-07-01,GJ_LT20,0.0766,0.061,0.0638,0.061,0.002799999999999997,0.012800000000000006,0.0766
SI,2010-01-01,GJ20-199,0.0582,0.0452,0.0485,0.0452,0.0033000000000000043,0.0097,0.0582
SI,2010-01-01,GJ_GE200,0.0569,0.0441,0.0474,0.0441,0.0032999999999999974,0.009500000000000001,0.0569
SI,2010-01-01,GJ_LT20,0.0711,0.0559,0.0592,0.0559,0.0033000000000000043,0.011899999999999994,0.0711
SI,2010-07-01,GJ20-199,0.0673,0.0516,0.056,0.0516,0.004400000000000001,0.011299999999999998,0.0673
SI,2010-07-01,GJ_GE200,0.0633,0.0483,0.0527,0.0483,0.004399999999999994,0.010599999999999998,0.0633
SI,2010-07-01,GJ_LT20,0.074,0.0572,0.0617,0.0572,0.004499999999999997,0.012299999999999998,0.074
SI,2011-01-01,GJ20-199,0.0668,0.0512,0.0557,0.0512,0.004499999999999997,0.011099999999999999,0.0668
SI,2011-01-01,GJ_GE200,0.0584,0.0442,0.0486,0.0442,0.004399999999999994,0.009800000000000003,0.0584
SI,2011-01-01,GJ_LT20,0.0801,0.0623,0.0668,0.0623,0.004499999999999997,0.013300000000000006,0.0801
SI,2011-07-01,GJ20-199,0.0792,0.0616,0.066,0.0616,0.004400000000000001,0.013200000000000003,0.0792
SI,2011-07-01,GJ_GE200,0.0699,0.0538,0.0583,0.0538,0.004499999999999997,0.011600000000000006,0.0699
SI,2011-07-01,GJ_LT20,0.0892,0.0699,0.0743,0.0699,0.004400000000000001,0.014899999999999997,0.0892
SI,2012-01-01,GJ20-199,0.0798,0.062,0.0665,0.062,0.004500000000000004,0.013299999999999992,0.0798
SI,2012-01-01,GJ_GE200,0.0678,0.052,0.0565,0.052,0.004500000000000004,0.011299999999999998,0.0678
SI,2012-01-01,GJ_LT20,0.0967,0.0762,0.0806,0.0762,0.004400000000000001,0.01609999999999999,0.0967
SI,2012-07-01,GJ20-199,0.073,0.0564,0.0608,0.0564,0.004400000000000001,0.012199999999999996,0.073
SI,2012-07-01,GJ_GE200,0.0708,0.0545,0.059,0.0545,0.004499999999999997,0.011800000000000005,0.0708
SI,2012-07-01,GJ_LT20,0.0954,0.075,0.0794,0.075,0.004400000000000001,0.016,0.0954
SI,2013-01-01,GJ20-199,0.0668,0.0509,0.0557,0.0509,0.004799999999999999,0.011099999999999999,0.0668
SI,2013-01-01,GJ_GE200,0.0665,0.0506,0.0554,0.0506,0.004799999999999999,0.011100000000000006,0.0665
SI,2013-01-01,GJ_LT20,0.0829,0.0643,0.069,0.0643,0.00470000000000001,0.013899999999999996,0.0829
SI,2013-07-01,GJ20-199,0.071,0.0533,0.0582,0.0533,0.004900000000000002,0.012799999999999992,0.071
SI,2013-07-01,GJ_GE200,0.0667,0.0499,0.0547,0.0499,0.004799999999999999,0.011999999999999997,0.0667
SI,2013-07-01,GJ_LT20,0.0679,0.0508,0.0556,0.0508,0.004799999999999999,0.012300000000000005,0.0679
SI,2014-01-01,GJ20-199,0.0667,0.0499,0.0547,0.0499,0.004799999999999999,0.011999999999999997,0.0667
SI,2014-01-01,GJ_GE200,0.0629,0.0467,0.0515,0.0467,0.004799999999999999,0.0114,0.0629
SI,2014-01-01,GJ_LT20,0.0815,0.062,0.0668,0.062,0.004799999999999999,0.014700000000000005,0.0815
SI,2014-07-01,GJ20-199,0.0634,0.0467,0.0519,0.0467,0.005200000000000003,0.011499999999999996,0.0634
SI,2014-07-01,GJ_GE200,0.073,0.0545,0.0598,0.0545,0.005299999999999999,0.013199999999999996,0.073
SI,2014-07-01,GJ_LT20,0.0663,0.0491,0.0543,0.0491,0.005200000000000003,0.011999999999999997,0.0663
SI,2015-01-01,GJ20-199,0.0629,0.0452,0.0515,0.0452,0.0063,0.0114,0.0629
SI,2015-01-01,GJ_GE200,0.0612,0.0438,0.0502,0.0438,0.006400000000000003,0.010999999999999996,0.0612
SI,2015-01-01,GJ_LT20,0.0746,0.0547,0.0611,0.0547,0.006400000000000003,0.013499999999999998,0.0746
SI,2015-07-01,GJ20-199,0.0609,0.0435,0.0499,0.0435,0.006400000000000003,0.011000000000000003,0.0609
SI,2015-07-01,GJ_GE200,0.0586,0.0416,0.0481,0.0416,0.006499999999999999,0.010500000000000002,0.0586
SI,2015-07-01,GJ_LT20,0.0694,0.0505,0.0569,0.0505,0.006399999999999996,0.012500000000000004,0.0694
SI,2016-01-01,GJ20-199,0.0599,0.0426,0.0491,0.0426,0.006499999999999999,0.010800000000000004,0.0599
SI,2016-01-01,GJ_GE200,0.0551,0.0386,0.0451,0.0386,0.006499999999999999,0.010000000000000002,0.0551
SI,2016-01-01,GJ_LT20,0.0692,0.0502,0.0567,0.0502,0.006499999999999999,0.012499999999999997,0.0692
SI,2016-07-01,GJ20-199,0.0563,0.0396,0.0461,0.0396,0.006499999999999999,0.0102,0.0563
SI,2016-07-01,GJ_GE200,0.0506,0.035,0.0415,0.035,0.006499999999999999,0.009099999999999997,0.0506
SI,2016-07-01,GJ_LT20,0.0667,0.0482,0.0547,0.0482,0.006499999999999999,0.011999999999999997,0.0667
SI,2017-01-01,GJ20-199,0.0553,0.0386,0.0453,0.0386,0.006699999999999998,0.010000000000000002,0.0553
SI,2017-01-01,GJ_GE200,0.0492,0.0337,0.0403,0.0337,0.006600000000000002,0.008899999999999998,0.0492
SI,2017-01-01,GJ_LT20,0.0603,0.0428,0.0494,0.0428,0.006600000000000002,0.0109,0.0603
SI,2017-07-01,GJ20-199,0.0532,0.0369,0.0436,0.0369,0.006699999999999998,0.009599999999999997,0.0532
SI,2017-07-01,GJ_GE200,0.0463,0.0313,0.038,0.0313,0.006699999999999998,0.008300000000000002,0.0463
SI,2017-07-01,GJ_LT20,0.0567,0.0398,0.0465,0.0398,0.006699999999999998,0.0102,0.0567
SI,2018-01-01,GJ20-199,0.0547,0.0381,0.0448,0.0381,0.006699999999999998,0.009899999999999999,0.0547
SI,2018-01-01,GJ_GE200,0.0501,0.0344,0.0411,0.0344,0.006699999999999998,0.009000000000000001,0.0501
SI,2018-01-01,GJ_LT20,0.0605,0.0429,0.0496,0.0429,0.006699999999999998,0.0109,0.0605
SI,2018-07-01,GJ20-199,0.0577,0.0406,0.0473,0.0406,0.0067000000000000046,0.0104,0.0577
SI,2018-07-01,GJ_GE200,0.0495,0.0339,0.0406,0.0339,0.006699999999999998,0.008900000000000005,0.0495
SI,2018-07-01,GJ_LT20,0.0604,0.0429,0.0495,0.0429,0.006600000000000002,0.0109,0.0604
SI,2019-01-01,GJ20-199,0.0572,0.0402,0.0469,0.0402,0.006699999999999998,0.010300000000000004,0.0572
SI,2019-01-01,GJ_GE200,0.0542,0.0377,0.0444,0.0377,0.0067000000000000046,0.009799999999999996,0.0542
SI,2019-01-01,GJ_LT20,0.062,0.0442,0.0508,0.0442,0.006599999999999995,0.011200000000000002,0.062
SI,2019-07-01,GJ20-199,0.0561,0.0393,0.046,0.0393,0.006699999999999998,0.010099999999999998,0.0561
SI,2019-07-01,GJ_GE200,0.0531,0.0368,0.0435,0.0368,0.006699999999999998,0.009600000000000004,0.0531
SI,2019-07-01,GJ_LT20,0.0596,0.0422,0.0489,0.0422,0.006699999999999998,0.010700000000000001,0.0596
SI,2020-01-01,GJ20-199,0.0586,0.0414,0.048,0.0414,0.006600000000000002,0.010599999999999998,0.0586
SI,2020-01-01,GJ_GE200,0.053,0.0368,0.0435,0.0368,0.006699999999999998,0.009500000000000001,0.053
SI,2020-01-01,GJ_LT20,0.0651,0.0467,0.0534,0.0467,0.0067000000000000046,0.011700000000000002,0.0651
SI,2020-07-01,GJ20-199,0.0549,0.0384,0.045,0.0384,0.006600000000000002,0.009899999999999999,0.0549
SI,2020-07-01,GJ_GE200,0.0484,0.033,0.0397,0.033,0.006699999999999998,0.0087,0.0484
SI,2020-07-01,GJ_LT20,0.0584,0.0412,0.0479,0.0412,0.006699999999999998,0.010500000000000002,0.0584
SI,2021-01-01,GJ20-199,0.0547,0.0382,0.0448,0.0382,0.006600000000000002,0.009899999999999999,0.0547
SI,2021-01-01,GJ_GE200,0.0466,0.0316,0.0382,0.0316,0.006599999999999995,0.008400000000000005,0.0466
SI,2021-01-01,GJ_LT20,0.0587,0.0415,0.0481,0.0415,0.006599999999999995,0.010600000000000005,0.0587
SI,2021-07-01,GJ20-199,0.0587,0.0415,0.0481,0.0415,0.006599999999999995,0.010600000000000005,0.0587
SI,2021-07-01,GJ_GE200,0.0525,0.0364,0.0431,0.0364,0.006699999999999998,0.009399999999999999,0.0525
SI,2021-07-01,GJ_LT20,0.0634,0.0453,0.052,0.0453,0.006699999999999998,0.0114,0.0634
SI,2022-01-01,GJ20-199,0.0691,0.0507,0.0566,0.0507,0.0058999999999999955,0.012499999999999997,0.0691
SI,2022-01-01,GJ_GE200,0.0738,0.0545,0.0605,0.0545,0.005999999999999998,0.013300000000000006,0.0738
SI,2022-01-01,GJ_LT20,0.0755,0.0561,0.0619,0.0561,0.0058,0.013600000000000001,0.0755
SI,2022-07-01,GJ20-199,0.0942,0.0821,0.085,0.0821,0.0029,0.0092,0.0942
SI,2022-07-01,GJ_GE200,0.0969,0.0847,0.0875,0.0847,0.002799999999999997,0.009400000000000006,0.0969
SI,2022-07-01,GJ_LT20,0.094,0.082,0.0849,0.082,0.0029,0.009099999999999997,0.094
SI,2023-01-01,GJ20-199,0.0971,0.0856,0.0884,0.0856,0.002800000000000011,0.0087,0.0971
SI,2023-01-01,GJ_GE200,0.0967,0.0852,0.088,0.0852,0.002799999999999997,0.0087,0.0967
