geo,add_formal_time,nrg_cons,I_TAX,X_TAX,X_VAT,energy,taxes,vat,total
DE,2014-07-01,KWH_LT1000,0.4336,0.2576,0.3644,0.2576,0.1068,0.06919999999999998,0.4336
DE,2015-01-01,KWH1000-2499,0.3212,0.1647,0.2699,0.1647,0.10519999999999996,0.05130000000000001,0.3212
DE,2015-01-01,KWH2500-4999,0.2951,0.1431,0.248,0.1431,0.1049,0.047099999999999975,0.2951
DE,2015-01-01,KWH5000-14999,0.2801,0.1305,0.2354,0.1305,0.1049,0.04470000000000002,0.2801
DE,2015-01-01,KWH_GE15000,0.2676,0.1261,0.2249,0.1261,0.0988,0.042700000000000016,0.2676
DE,2015-01-01,KWH_LT1000,0.4366,0.2611,0.3669,0.2611,0.1058,0.06969999999999998,0.4366
DE,2015-07-01,KWH1000-2499,0.3207,0.1642,0.2695,0.1642,0.1053,0.05119999999999997,0.3207
DE,2015-07-01,KWH2500-4999,0.2946,0.1427,0.2476,0.1427,0.1049,0.046999999999999986,0.2946
DE,2015-07-01,KWH5000-14999,0.2797,0.1303,0.235,0.1303,0.10469999999999999,0.04470000000000002,0.2797
DE,2015-07-01,KWH_GE15000,0.2679,0.1253,0.2251,0.1253,0.0998,0.04280000000000003,0.2679
DE,2015-07-01,KWH_LT1000,0.4358,0.2609,0.3662,0.2609,0.1053,0.0696,0.4358
DE,2016-01-01,KWH1000-2499,0.3263,0.162,0.2742,0.162,0.1122,0.05209999999999998,0.3263
DE,2016-01-01,KWH2500-4999,0.2969,0.1388,0.2495,0.1388,0.11069999999999999,0.0474,0.2969
DE,2016-01-01,KWH5000-14999,0.2812,0.126,0.2363,0.126,0.11030000000000001,0.044899999999999995,0.2812
DE,2016-01-01,KWH_GE15000,0.268,0.1217,0.2252,0.1217,0.10350000000000001,0.042800000000000005,0.268
DE,2016-01-01,KWH_LT1000,0.4555,0.2659,0.3828,0.2659,0.11689999999999995,0.07270000000000004,0.4555
DE,2016-07-01,KWH1000-2499,0.3297,0.1619,0.2771,0.1619,0.11520000000000002,0.05259999999999998,0.3297
DE,2016-07-01,KWH2500-4999,0.2977,0.1382,0.2502,0.1382,0.11199999999999999,0.04750000000000004,0.2977
DE,2016-07-01,KWH5000-14999,0.282,0.1253,0.237,0.1253,0.1117,0.044999999999999984,0.282
DE,2016-07-01,KWH_GE15000,0.2682,0.121,0.2254,0.121,0.10439999999999999,0.042800000000000005,0.2682
DE,2016-07-01,KWH_LT1000,0.4517,0.2651,0.3796,0.2651,0.11449999999999999,0.0721,0.4517
DE,2017-01-01,KWH1000-2499,0.3362,0.1641,0.2825,0.1641,0.11839999999999998,0.053700000000000025,0.3362
DE,2017-01-01,KWH2500-4999,0.3048,0.1389,0.2561,0.1389,0.1172,0.04870000000000002,0.3048
DE,2017-01-01,KWH5000-14999,0.2876,0.1248,0.2417,0.1248,0.1169,0.045900000000000024,0.2876
DE,2017-01-01,KWH_GE15000,0.2717,0.1196,0.2283,0.1196,0.1087,0.043399999999999994,0.2717
DE,2017-01-01,KWH_LT1000,0.4742,0.277,0.3985,0.277,0.1215,0.07569999999999999,0.4742
DE,2017-07-01,KWH1000-2499,0.3361,0.1638,0.2824,0.1638,0.11859999999999998,0.053700000000000025,0.3361
DE,2017-07-01,KWH2500-4999,0.3048,0.1383,0.2561,0.1383,0.11779999999999999,0.04870000000000002,0.3048
DE,2017-07-01,KWH5000-14999,0.2874,0.1241,0.2415,0.1241,0.11739999999999999,0.045899999999999996,0.2874
DE,2017-07-01,KWH_GE15000,0.2713,0.119,0.228,0.119,0.10900000000000001,0.04329999999999998,0.2713
DE,2017-07-01,KWH_LT1000,0.4732,0.2759,0.3976,0.2759,0.12170000000000003,0.0756,0.4732
DE,2018-01-01,KWH1000-2499,0.3322,0.1654,0.2792,0.1654,0.11380000000000001,0.05299999999999999,0.3322
DE,2018-01-01,KWH2500-4999,0.2987,0.1379,0.251,0.1379,0.1131,0.04770000000000002,0.2987
DE,2018-01-01,KWH5000-14999,0.2795,0.123,0.2349,0.123,0.1119,0.04460000000000003,0.2795
DE,2018-01-01,KWH_GE15000,0.2667,0.1125,0.2241,0.1125,0.11159999999999999,0.0426,0.2667
DE,2018-01-01,KWH_LT1000,0.4731,0.2836,0.3976,0.2836,0.11399999999999999,0.07550000000000001,0.4731
DE,2018-07-01,KWH1000-2499,0.3342,0.1658,0.2808,0.1658,0.11499999999999999,0.0534,0.3342
DE,2018-07-01,KWH2500-4999,0.3,0.1378,0.2521,0.1378,0.11429999999999998,0.0479,0.3
DE,2018-07-01,KWH5000-14999,0.2805,0.1226,0.2357,0.1226,0.11309999999999999,0.044800000000000034,0.2805
DE,2018-07-01,KWH_GE15000,0.2594,0.1089,0.218,0.1089,0.1091,0.04140000000000002,0.2594
DE,2018-07-01,KWH_LT1000,0.4758,0.284,0.3998,0.284,0.11580000000000001,0.07600000000000001,0.4758
DE,2019-01-01,KWH1000-2499,0.3453,0.1772,0.2902,0.1772,0.11300000000000002,0.05509999999999998,0.3453
DE,2019-01-01,KWH2500-4999,0.3088,0.1473,0.2595,0.1473,0.11220000000000002,0.04930000000000001,0.3088
DE,2019-01-01,KWH5000-14999,0.2876,0.1298,0.2417,0.1298,0.1119,0.045900000000000024,0.2876
DE,2019-01-01,KWH_GE15000,0.2655,0.1159,0.2231,0.1159,0.10719999999999999,0.04240000000000002,0.2655
DE,2019-01-01,KWH_LT1000,0.4985,0.3048,0.4189,0.3048,0.11409999999999998,0.0796,0.4985
DE,2019-07-01,KWH1000-2499,0.3244,0.1621,0.2726,0.1621,0.11050000000000001,0.05180000000000001,0.3244
DE,2019-07-01,KWH2500-4999,0.2878,0.1321,0.2418,0.1321,0.10969999999999999,0.04600000000000001,0.2878
DE,2019-07-01,KWH5000-14999,0.2644,0.1139,0.2222,0.1139,0.10830000000000001,0.042200000000000015,0.2644
DE,2019-07-01,KWH_GE15000,0.237,0.0936,0.1992,0.0936,0.10559999999999999,0.0378,0.237
DE,2019-07-01,KWH_LT1000,0.457,0.2733,0.384,0.2733,0.11070000000000002,0.07300000000000001,0.457
DE,2020-01-01,KWH1000-2499,0.343,0.1742,0.289,0.1742,0.11479999999999999,0.05400000000000005,0.343
DE,2020-01-01,KWH2500-4999,0.3043,0.143,0.2564,0.143,0.11340000000000003,0.0479,0.3043
DE,2020-01-01,KWH5000-14999,0.2863,0.1294,0.2414,0.1294,0.11200000000000002,0.044899999999999995,0.2863
DE,2020-01-01,KWH_GE15000,0.2579,0.1085,0.2174,0.1085,0.10890000000000001,0.04050000000000001,0.2579
DE,2020-01-01,KWH_LT1000,0.4752,0.2851,0.4001,0.2851,0.11499999999999999,0.0751,0.4752
DE,2020-07-01,KWH1000-2499,0.3343,0.1723,0.2881,0.1723,0.11580000000000001,0.04619999999999996,0.3343
DE,2020-07-01,KWH2500-4999,0.3006,0.1451,0.2591,0.1451,0.11399999999999999,0.04149999999999998,0.3006
DE,2020-07-01,KWH5000-14999,0.28,0.1289,0.2414,0.1289,0.11250000000000002,0.03860000000000002,0.28
DE,2020-07-01,KWH_GE15000,0.2523,0.1077,0.2169,0.1077,0.1092,0.035400000000000015,0.2523
DE,2020-07-01,KWH_LT1000,0.442,0.2638,0.381,0.2638,0.11720000000000003,0.061,0.442
DE,2021-01-01,KWH1000-2499,0.3527,0.1827,0.2964,0.1827,0.1137,0.05630000000000002,0.3527
DE,2021-01-01,KWH2500-4999,0.3193,0.1562,0.2684,0.1562,0.11220000000000002,0.050899999999999945,0.3193
DE,2021-01-01,KWH5000-14999,0.2924,0.1357,0.2458,0.1357,0.1101,0.0466,0.2924
DE,2021-01-01,KWH_GE15000,0.2549,0.108,0.2142,0.108,0.1062,0.040700000000000014,0.2549
DE,2021-01-01,KWH_LT1000,0.4606,0.2725,0.387,0.2725,0.11449999999999999,0.0736,0.4606
DE,2021-07-01,KWH1000-2499,0.3588,0.1877,0.3015,0.1877,0.11379999999999998,0.05730000000000002,0.3588
DE,2021-07-01,KWH2500-4999,0.3234,0.1596,0.2718,0.1596,0.1122,0.051600000000000035,0.3234
DE,2021-07-01,KWH5000-14999,0.2941,0.1377,0.2472,0.1377,0.10950000000000001,0.04689999999999997,0.2941
DE,2021-07-01,KWH_GE15000,0.251,0.1058,0.2109,0.1058,0.1051,0.0401,0.251
DE,2021-07-01,KWH_LT1000,0.4756,0.2852,0.3997,0.2852,0.11449999999999999,0.07590000000000002,0.4756
DE,2021-07-01,TOT_KWH,0.3288,0.1647,0.2763,0.1647,0.11159999999999998,0.05249999999999999,0.3288
DE,2022-01-01,KWH1000-2499,0.3643,0.2188,0.3061,0.2188,0.08729999999999999,0.05820000000000003,0.3643
DE,2022-01-01,KWH2500-4999,0.3279,0.1899,0.2756,0.1899,0.0857,0.05230000000000001,0.3279
DE,2022-01-01,KWH5000-14999,0.2994,0.1682,0.2517,0.1682,0.08349999999999999,0.04770000000000002,0.2994
DE,2022-01-01,KWH_GE15000,0.2703,0.147,0.2272,0.147,0.08020000000000002,0.04309999999999997,0.2703
DE,2022-01-01,KWH_LT1000,0.4795,0.3147,0.4029,0.3147,0.0882,0.0766,0.4795
DE,2022-01-01,TOT_KWH,0.3348,0.196,0.2814,0.196,0.08539999999999998,0.0534,0.3348
DE,2022-07-01,KWH1000-2499,0.3738,0.2637,0.3141,0.2637,0.0504,0.05970000000000003,0.3738
DE,2022-07-01,KWH2500-4999,0.3357,0.2333,0.2822,0.2333,0.0489,0.05349999999999999,0.3357
DE,2022-07-01,KWH5000-14999,0.3042,0.2092,0.2557,0.2092,0.046499999999999986,0.04850000000000004,0.3042
DE,2022-07-01,KWH_GE15000,0.2938,0.2017,0.2469,0.2017,0.04520000000000002,0.0469,0.2938
DE,2022-07-01,KWH_LT1000,0.5164,0.383,0.434,0.383,0.05099999999999999,0.08239999999999997,0.5164
DE,2022-07-01,TOT_KWH,0.3475,0.2435,0.2921,0.2435,0.04860000000000003,0.05539999999999995,0.3475
DE,2023-01-01,KWH1000-2499,0.4536,0.3302,0.3812,0.3302,0.05099999999999999,0.07240000000000002,0.4536
DE,2023-01-01,KWH2500-4999,0.4125,0.2973,0.3467,0.2973,0.0494,0.06579999999999997,0.4125
DE,2023-01-01,KWH5000-14999,0.385,0.277,0.3236,0.277,0.046599999999999975,0.06140000000000001,0.385
DE,2023-01-01,KWH_GE15000,0.3484,0.2497,0.2928,0.2497,0.0431,0.05559999999999998,0.3484
DE,2023-01-01,KWH_LT1000,0.5741,0.4304,0.4825,0.4304,0.05209999999999998,0.09160000000000007,0.5741
DE,2023-01-01,TOT_KWH,0.423,0.3066,0.3555,0.3066,0.0489,0.0675,0.423
DE,2023-07-01,KWH1000-2499,0.4458,0.3234,0.3747,0.3234,0.05129999999999996,0.0711,0.4458
DE,2023-07-01,KWH2500-4999,0.402,0.2882,0.3379,0.2882,0.049699999999999966,0.06410000000000005,0.402
DE,2023-07-01,KWH5000-14999,0.3767,0.2695,0.3166,0.2695,0.047099999999999975,0.06009999999999999,0.3767
DE,2023-07-01,KWH_GE15000,0.3427,0.2441,0.288,0.2441,0.04389999999999997,0.054700000000000026,0.3427
DE,2023-07-01,KWH_LT1000,0.5779,0.4335,0.4857,0.4335,0.052200000000000024,0.09219999999999995,0.5779
DE,2023-07-01,TOT_KWH,0.4162,0.3006,0.3498,0.3006,0.04920000000000002,0.06640000000000001,0.4162
DE,2024-01-01,KWH1000-2499,0.4423,0.3185,0.3717,0.3185,0.05319999999999997,0.07060000000000005,0.4423
DE,2024-01-01,KWH2500-4999,0.3951,0.2806,0.332,0.2806,0.0514,0.06309999999999999,0.3951
DE,2024-01-01,KWH5000-14999,0.3611,0.2551,0.3037,0.2551,0.04860000000000003,0.05739999999999995,0.3611
DE,2024-01-01,KWH_GE15000,0.3453,0.2418,0.2902,0.2418,0.048400000000000026,0.05509999999999998,0.3453
DE,2024-01-01,KWH_LT1000,0.5803,0.4333,0.4877,0.4333,0.054400000000000004,0.09260000000000002,0.5803
DE,2024-01-01,TOT_KWH,0.41,0.2933,0.3446,0.2933,0.05130000000000001,0.06539999999999996,0.41
DE,2024-07-01,KWH1000-2499,0.4433,0.3192,0.3726,0.3192,0.0534,0.07070000000000004,0.4433
DE,2024-07-01,KWH2500-4999,0.3943,0.2797,0.3314,0.2797,0.05169999999999997,0.06290000000000001,0.3943
DE,2024-07-01,KWH5000-14999,0.3614,0.2547,0.3038,0.2547,0.04910000000000003,0.057599999999999985,0.3614
DE,2024-07-01,KWH_GE15000,0.337,0.2343,0.2833,0.2343,0.04899999999999999,0.053700000000000025,0.337
DE,2024-07-01,KWH_LT1000,0.5887,0.4402,0.4947,0.4402,0.05449999999999999,0.09400000000000003,0.5887
DE,2024-07-01,TOT_KWH,0.4111,0.2939,0.3455,0.2939,0.05159999999999998,0.06560000000000005,0.4111
EE,2008-01-01,KWH1000-2499,0.083,0.0652,0.0704,0.0652,0.00520000000000001,0.0126,0.083
EE,2008-01-01,KWH2500-4999,0.0814,0.0639,0.0691,0.0639,0.005199999999999996,0.012300000000000005,0.0814
EE,2008-01-01,KWH5000-14999,0.0777,0.0607,0.0658,0.0607,0.0051,0.011900000000000008,0.0777
EE,2008-01-01,KWH_GE15000,0.0669,0.0515,0.0566,0.0515,0.0051,0.010300000000000004,0.0669
EE,2008-01-01,KWH_LT1000,0.0838,0.0659,0.071,0.0659,0.005099999999999993,0.012800000000000006,0.0838
EE,2008-07-01,KWH1000-2499,0.0865,0.0681,0.0732,0.0681,0.005100000000000007,0.013299999999999992,0.0865
EE,2008-07-01,KWH2500-4999,0.085,0.067,0.0721,0.067,0.005099999999999993,0.012900000000000009,0.085
EE,2008-07-01,KWH5000-14999,0.0827,0.0649,0.0701,0.0649,0.005199999999999996,0.0126,0.0827
EE,2008-07-01,KWH_GE15000,0.0742,0.0578,0.0629,0.0578,0.0051,0.011300000000000004,0.0742
EE,2008-07-01,KWH_LT1000,0.0872,0.0688,0.0739,0.0688,0.005099999999999993,0.013300000000000006,0.0872
EE,2009-01-01,KWH1000-2499,0.0939,0.0725,0.0796,0.0725,0.007100000000000009,0.014299999999999993,0.0939
EE,2009-01-01,KWH2500-4999,0.0922,0.0712,0.0782,0.0712,0.007000000000000006,0.013999999999999999,0.0922
EE,2009-01-01,KWH5000-14999,0.0887,0.0682,0.0752,0.0682,0.007000000000000006,0.013499999999999998,0.0887
EE,2009-01-01,KWH_GE15000,0.078,0.0592,0.0661,0.0592,0.006900000000000003,0.011899999999999994,0.078
EE,2009-01-01,KWH_LT1000,0.0945,0.0732,0.0801,0.0732,0.006900000000000003,0.014399999999999996,0.0945
EE,2009-07-01,KWH1000-2499,0.0938,0.0711,0.0782,0.0711,0.007100000000000009,0.015599999999999989,0.0938
EE,2009-07-01,KWH2500-4999,0.092,0.0696,0.0767,0.0696,0.007100000000000009,0.015299999999999994,0.092
EE,2009-07-01,KWH5000-14999,0.0897,0.0676,0.0747,0.0676,0.007100000000000009,0.015,0.0897
EE,2009-07-01,KWH_GE15000,0.081,0.0604,0.0675,0.0604,0.007100000000000002,0.013499999999999998,0.081
EE,2009-07-01,KWH_LT1000,0.0947,0.0718,0.0789,0.0718,0.007099999999999995,0.01580000000000001,0.0947
EE,2010-01-01,KWH1000-2499,0.0989,0.0708,0.0823,0.0708,0.011499999999999996,0.016600000000000004,0.0989
EE,2010-01-01,KWH2500-4999,0.097,0.0695,0.081,0.0695,0.011499999999999996,0.016,0.097
EE,2010-01-01,KWH5000-14999,0.0936,0.0661,0.0783,0.0661,0.012199999999999989,0.015300000000000008,0.0936
EE,2010-01-01,KWH_GE15000,0.0842,0.0585,0.0701,0.0585,0.011599999999999992,0.014100000000000001,0.0842
EE,2010-01-01,KWH_LT1000,0.0995,0.0713,0.0829,0.0713,0.0116,0.016600000000000004,0.0995
EE,2010-07-01,KWH1000-2499,0.102,0.0725,0.085,0.0725,0.012500000000000011,0.016999999999999987,0.102
EE,2010-07-01,KWH2500-4999,0.1004,0.0711,0.0837,0.0711,0.0126,0.016700000000000007,0.1004
EE,2010-07-01,KWH5000-14999,0.0978,0.069,0.0815,0.069,0.012499999999999997,0.016299999999999995,0.0978
EE,2010-07-01,KWH_GE15000,0.0906,0.0629,0.0755,0.0629,0.0126,0.015100000000000002,0.0906
EE,2010-07-01,KWH_LT1000,0.103,0.0733,0.0858,0.0733,0.012499999999999997,0.017199999999999993,0.103
EE,2011-01-01,KWH1000-2499,0.0995,0.0723,0.0829,0.0723,0.010599999999999998,0.016600000000000004,0.0995
EE,2011-01-01,KWH2500-4999,0.0973,0.0704,0.0811,0.0704,0.010700000000000001,0.016199999999999992,0.0973
EE,2011-01-01,KWH5000-14999,0.0937,0.0674,0.0781,0.0674,0.010700000000000001,0.015600000000000003,0.0937
EE,2011-01-01,KWH_GE15000,0.0851,0.0603,0.0709,0.0603,0.010600000000000005,0.01419999999999999,0.0851
EE,2011-01-01,KWH_LT1000,0.1008,0.0733,0.084,0.0733,0.010700000000000001,0.016799999999999995,0.1008
EE,2011-07-01,KWH1000-2499,0.106,0.0777,0.0883,0.0777,0.010599999999999998,0.017699999999999994,0.106
EE,2011-07-01,KWH2500-4999,0.1042,0.0763,0.0869,0.0763,0.010599999999999998,0.017299999999999996,0.1042
EE,2011-07-01,KWH5000-14999,0.1021,0.0745,0.0851,0.0745,0.010599999999999998,0.017,0.1021
EE,2011-07-01,KWH_GE15000,0.0954,0.0689,0.0795,0.0689,0.010599999999999998,0.015899999999999997,0.0954
EE,2011-07-01,KWH_LT1000,0.1069,0.0785,0.0891,0.0785,0.010599999999999998,0.017799999999999996,0.1069
EE,2012-01-01,KWH1000-2499,0.1121,0.0793,0.0934,0.0793,0.014100000000000001,0.01870000000000001,0.1121
EE,2012-01-01,KWH2500-4999,0.1096,0.0771,0.0913,0.0771,0.014200000000000004,0.018299999999999997,0.1096
EE,2012-01-01,KWH5000-14999,0.1056,0.0738,0.088,0.0738,0.01419999999999999,0.017600000000000005,0.1056
EE,2012-01-01,KWH_GE15000,0.097,0.0669,0.0808,0.0669,0.013899999999999996,0.016200000000000006,0.097
EE,2012-01-01,KWH_LT1000,0.1143,0.0808,0.0952,0.0808,0.01440000000000001,0.019099999999999992,0.1143
EE,2012-07-01,KWH1000-2499,0.1143,0.0811,0.0953,0.0811,0.01419999999999999,0.019000000000000003,0.1143
EE,2012-07-01,KWH2500-4999,0.1123,0.0794,0.0935,0.0794,0.014100000000000001,0.018799999999999997,0.1123
EE,2012-07-01,KWH5000-14999,0.1096,0.0771,0.0913,0.0771,0.014200000000000004,0.018299999999999997,0.1096
EE,2012-07-01,KWH_GE15000,0.1017,0.0706,0.0847,0.0706,0.014100000000000001,0.017,0.1017
EE,2012-07-01,KWH_LT1000,0.1152,0.0818,0.096,0.0818,0.014200000000000004,0.019199999999999995,0.1152
EE,2013-01-01,KWH1000-2499,0.1392,0.1028,0.116,0.1028,0.013200000000000003,0.023199999999999985,0.1392
EE,2013-01-01,KWH2500-4999,0.1351,0.0994,0.1126,0.0994,0.013200000000000003,0.022499999999999992,0.1351
EE,2013-01-01,KWH5000-14999,0.1308,0.0958,0.109,0.0958,0.013200000000000003,0.0218,0.1308
EE,2013-01-01,KWH_GE15000,0.1176,0.0848,0.098,0.0848,0.013200000000000003,0.019599999999999992,0.1176
EE,2013-01-01,KWH_LT1000,0.1424,0.1055,0.1187,0.1055,0.013200000000000003,0.0237,0.1424
EE,2013-07-01,KWH1000-2499,0.139,0.1026,0.1158,0.1026,0.013200000000000003,0.023200000000000012,0.139
EE,2013-07-01,KWH2500-4999,0.1367,0.1007,0.1139,0.1007,0.013200000000000003,0.022799999999999987,0.1367
EE,2013-07-01,KWH5000-14999,0.1326,0.0973,0.1105,0.0973,0.013200000000000003,0.022099999999999995,0.1326
EE,2013-07-01,KWH_GE15000,0.1172,0.0845,0.0976,0.0845,0.0131,0.019599999999999992,0.1172
EE,2013-07-01,KWH_LT1000,0.1408,0.1041,0.1173,0.1041,0.013200000000000003,0.023500000000000007,0.1408
EE,2014-01-01,KWH1000-2499,0.1345,0.0991,0.1121,0.0991,0.013000000000000012,0.022400000000000003,0.1345
EE,2014-01-01,KWH2500-4999,0.1307,0.0967,0.1089,0.0967,0.012200000000000003,0.021800000000000014,0.1307
EE,2014-01-01,KWH5000-14999,0.1229,0.0902,0.1024,0.0902,0.012200000000000003,0.02049999999999999,0.1229
EE,2014-01-01,KWH_GE15000,0.1109,0.0802,0.0924,0.0802,0.012200000000000003,0.018500000000000003,0.1109
EE,2014-01-01,KWH_LT1000,0.1347,0.1,0.1122,0.1,0.012199999999999989,0.022499999999999992,0.1347
EE,2014-07-01,KWH1000-2499,0.1355,0.1007,0.113,0.1007,0.012300000000000005,0.022500000000000006,0.1355
EE,2014-07-01,KWH2500-4999,0.1325,0.0982,0.1104,0.0982,0.012200000000000003,0.02210000000000001,0.1325
EE,2014-07-01,KWH5000-14999,0.1288,0.0951,0.1073,0.0951,0.012200000000000003,0.02149999999999999,0.1288
EE,2014-07-01,KWH_GE15000,0.1199,0.0877,0.0999,0.0877,0.012200000000000003,0.020000000000000004,0.1199
EE,2014-07-01,KWH_LT1000,0.1374,0.1023,0.1145,0.1023,0.012200000000000003,0.02289999999999999,0.1374
EE,2015-01-01,KWH1000-2499,0.1338,0.0981,0.1115,0.0981,0.013399999999999995,0.0223,0.1338
EE,2015-01-01,KWH2500-4999,0.1302,0.0951,0.1085,0.0951,0.013399999999999995,0.02170000000000001,0.1302
EE,2015-01-01,KWH5000-14999,0.1228,0.0889,0.1023,0.0889,0.013399999999999995,0.020500000000000004,0.1228
EE,2015-01-01,KWH_GE15000,0.1138,0.0814,0.0948,0.0814,0.013399999999999995,0.019000000000000003,0.1138
EE,2015-01-01,KWH_LT1000,0.1347,0.0988,0.1123,0.0988,0.013499999999999998,0.02239999999999999,0.1347
EE,2015-07-01,KWH1000-2499,0.1329,0.0989,0.1122,0.0989,0.013299999999999992,0.020699999999999996,0.1329
EE,2015-07-01,KWH2500-4999,0.1291,0.0951,0.1085,0.0951,0.013399999999999995,0.020599999999999993,0.1291
EE,2015-07-01,KWH5000-14999,0.1239,0.0899,0.1033,0.0899,0.013400000000000009,0.020599999999999993,0.1239
EE,2015-07-01,KWH_GE15000,0.1179,0.0839,0.0974,0.0839,0.013499999999999998,0.020500000000000004,0.1179
EE,2015-07-01,KWH_LT1000,0.1322,0.0972,0.1102,0.0972,0.013000000000000012,0.022000000000000006,0.1322
EE,2016-01-01,KWH1000-2499,0.1241,0.0961,0.1102,0.0961,0.014100000000000001,0.013899999999999996,0.1241
EE,2016-01-01,KWH2500-4999,0.1208,0.0935,0.1076,0.0935,0.014100000000000001,0.013200000000000003,0.1208
EE,2016-01-01,KWH5000-14999,0.1135,0.0868,0.1009,0.0868,0.014100000000000001,0.0126,0.1135
EE,2016-01-01,KWH_GE15000,0.1044,0.0785,0.0926,0.0785,0.014100000000000001,0.011800000000000005,0.1044
EE,2016-01-01,KWH_LT1000,0.1247,0.0955,0.1096,0.0955,0.014100000000000001,0.015100000000000002,0.1247
EE,2016-07-01,KWH1000-2499,0.1268,0.0985,0.1126,0.0985,0.014100000000000001,0.01419999999999999,0.1268
EE,2016-07-01,KWH2500-4999,0.1238,0.096,0.1101,0.096,0.014100000000000001,0.01369999999999999,0.1238
EE,2016-07-01,KWH5000-14999,0.1186,0.0913,0.1054,0.0913,0.014099999999999988,0.013200000000000003,0.1186
EE,2016-07-01,KWH_GE15000,0.1107,0.0841,0.0982,0.0841,0.014100000000000001,0.012500000000000011,0.1107
EE,2016-07-01,KWH_LT1000,0.128,0.0992,0.1133,0.0992,0.014100000000000001,0.014700000000000005,0.128
EE,2017-01-01,KWH1000-2499,0.1217,0.0927,0.1076,0.0927,0.014899999999999997,0.014100000000000001,0.1217
EE,2017-01-01,KWH2500-4999,0.1207,0.0926,0.1075,0.0926,0.014899999999999997,0.013200000000000003,0.1207
EE,2017-01-01,KWH5000-14999,0.1123,0.0844,0.0993,0.0844,0.014899999999999997,0.012999999999999998,0.1123
EE,2017-01-01,KWH_GE15000,0.1062,0.079,0.0939,0.079,0.014899999999999997,0.012300000000000005,0.1062
EE,2017-01-01,KWH_LT1000,0.1237,0.094,0.1089,0.094,0.014899999999999997,0.014800000000000008,0.1237
EE,2017-07-01,KWH1000-2499,0.1352,0.0978,0.1127,0.0978,0.014899999999999997,0.022499999999999992,0.1352
EE,2017-07-01,KWH2500-4999,0.1319,0.095,0.1099,0.095,0.014899999999999997,0.021999999999999992,0.1319
EE,2017-07-01,KWH5000-14999,0.1231,0.0877,0.1026,0.0877,0.014899999999999997,0.020500000000000004,0.1231
EE,2017-07-01,KWH_GE15000,0.1147,0.0807,0.0956,0.0807,0.01490000000000001,0.019099999999999992,0.1147
EE,2017-07-01,KWH_LT1000,0.137,0.0993,0.1142,0.0993,0.014899999999999997,0.022800000000000015,0.137
EE,2018-01-01,KWH1000-2499,0.1393,0.1027,0.1161,0.1027,0.013399999999999995,0.023200000000000012,0.1393
EE,2018-01-01,KWH2500-4999,0.1348,0.0989,0.1123,0.0989,0.013399999999999995,0.022500000000000006,0.1348
EE,2018-01-01,KWH5000-14999,0.1262,0.0918,0.1052,0.0918,0.013399999999999995,0.021000000000000005,0.1262
EE,2018-01-01,KWH_GE15000,0.117,0.0841,0.0975,0.0841,0.013400000000000009,0.019500000000000003,0.117
EE,2018-01-01,KWH_LT1000,0.1537,0.1147,0.1281,0.1147,0.013399999999999995,0.02560000000000001,0.1537
EE,2018-07-01,KWH1000-2499,0.1457,0.108,0.1214,0.108,0.013399999999999995,0.024300000000000002,0.1457
EE,2018-07-01,KWH2500-4999,0.1418,0.1048,0.1182,0.1048,0.013399999999999995,0.02360000000000001,0.1418
EE,2018-07-01,KWH5000-14999,0.1356,0.0996,0.113,0.0996,0.013400000000000009,0.022599999999999995,0.1356
EE,2018-07-01,KWH_GE15000,0.1273,0.0927,0.1061,0.0927,0.013399999999999995,0.021199999999999997,0.1273
EE,2018-07-01,KWH_LT1000,0.1592,0.1193,0.1327,0.1193,0.013400000000000009,0.026499999999999996,0.1592
EE,2019-01-01,KWH1000-2499,0.1452,0.1061,0.121,0.1061,0.014899999999999997,0.0242,0.1452
EE,2019-01-01,KWH2500-4999,0.1357,0.0982,0.1131,0.0982,0.01490000000000001,0.02259999999999998,0.1357
EE,2019-01-01,KWH5000-14999,0.1292,0.0928,0.1077,0.0928,0.01490000000000001,0.021500000000000005,0.1292
EE,2019-01-01,KWH_GE15000,0.119,0.0843,0.0992,0.0843,0.014899999999999997,0.019799999999999998,0.119
EE,2019-01-01,KWH_LT1000,0.1644,0.1221,0.137,0.1221,0.01490000000000001,0.02739999999999998,0.1644
EE,2019-07-01,KWH1000-2499,0.1468,0.1074,0.1223,0.1074,0.01490000000000001,0.024500000000000008,0.1468
EE,2019-07-01,KWH2500-4999,0.1411,0.1027,0.1176,0.1027,0.014899999999999997,0.023500000000000007,0.1411
EE,2019-07-01,KWH5000-14999,0.1325,0.0955,0.1104,0.0955,0.014899999999999997,0.02210000000000001,0.1325
EE,2019-07-01,KWH_GE15000,0.1218,0.0866,0.1015,0.0866,0.01490000000000001,0.0203,0.1218
EE,2019-07-01,KWH_LT1000,0.1633,0.1212,0.1361,0.1212,0.014899999999999997,0.027200000000000002,0.1633
EE,2020-01-01,KWH1000-2499,0.1378,0.1001,0.1148,0.1001,0.014700000000000005,0.023000000000000007,0.1378
EE,2020-01-01,KWH2500-4999,0.1236,0.0882,0.103,0.0882,0.014799999999999994,0.020600000000000007,0.1236
EE,2020-01-01,KWH5000-14999,0.1159,0.0816,0.0966,0.0816,0.015,0.019299999999999998,0.1159
EE,2020-01-01,KWH_GE15000,0.1057,0.0737,0.0881,0.0737,0.014399999999999996,0.017600000000000005,0.1057
