,geo,add_formal_time,nrg_cons,I_TAX,X_TAX,X_VAT,energy,taxes,vat,total
0,AT,2008-01-01,KWH1000-2499,0.1949,0.13706666666666667,0.16243333333333335,0.13706666666666667,0.025366666666666676,0.032466666666666644,0.1949
1,AT,2008-01-01,KWH2500-4999,0.17293333333333336,0.12356666666666666,0.14416666666666667,0.12356666666666666,0.020600000000000007,0.02876666666666669,0.17293333333333336
2,AT,2008-01-01,KWH5000-14999,0.15923333333333334,0.11469999999999998,0.1327,0.11469999999999998,0.01800000000000003,0.026533333333333325,0.15923333333333334
3,AT,2008-01-01,KWH_GE15000,0.14716666666666667,0.10643333333333334,0.12266666666666666,0.10643333333333334,0.016233333333333322,0.024500000000000008,0.14716666666666667
4,AT,2008-01-01,KWH_LT1000,0.2576,0.17613333333333334,0.21463333333333334,0.17613333333333334,0.038500000000000006,0.04296666666666665,0.2576
5,AT,2008-07-01,KWH1000-2499,0.19763333333333333,0.1392,0.16476666666666667,0.1392,0.025566666666666682,0.032866666666666655,0.19763333333333333
6,AT,2008-07-01,KWH2500-4999,0.17226666666666665,0.12326666666666668,0.1435,0.12326666666666668,0.02023333333333331,0.028766666666666663,0.17226666666666665
7,AT,2008-07-01,KWH5000-14999,0.16106666666666666,0.11626666666666667,0.13426666666666667,0.11626666666666667,0.018000000000000002,0.02679999999999999,0.16106666666666666
8,AT,2008-07-01,KWH_GE15000,0.14913333333333334,0.10809999999999999,0.12433333333333334,0.10809999999999999,0.01623333333333335,0.024800000000000003,0.14913333333333334
9,AT,2008-07-01,KWH_LT1000,0.2575,0.17613333333333334,0.21463333333333334,0.17613333333333334,0.038500000000000006,0.042866666666666664,0.2575
10,AT,2009-01-01,KWH1000-2499,0.2013,0.14213333333333333,0.16766666666666666,0.14213333333333333,0.025533333333333325,0.03363333333333335,0.2013
11,AT,2009-01-01,KWH2500-4999,0.18396666666666664,0.133,0.15323333333333333,0.133,0.020233333333333325,0.030733333333333307,0.18396666666666664
12,AT,2009-01-01,KWH5000-14999,0.16756666666666667,0.12169999999999999,0.13963333333333333,0.12169999999999999,0.017933333333333343,0.027933333333333338,0.16756666666666667
13,AT,2009-01-01,KWH_GE15000,0.1515,0.11013333333333335,0.12623333333333334,0.11013333333333335,0.01609999999999999,0.02526666666666666,0.1515
14,AT,2009-01-01,KWH_LT1000,0.2628,0.1806,0.21893333333333334,0.1806,0.03833333333333333,0.04386666666666664,0.2628
15,AT,2009-07-01,KWH1000-2499,0.20246666666666668,0.1432,0.16873333333333332,0.1432,0.025533333333333325,0.033733333333333365,0.20246666666666668
16,AT,2009-07-01,KWH2500-4999,0.18396666666666664,0.133,0.15333333333333332,0.133,0.020333333333333314,0.030633333333333318,0.18396666666666664
17,AT,2009-07-01,KWH5000-14999,0.16893333333333335,0.12276666666666668,0.1408,0.12276666666666668,0.018033333333333332,0.028133333333333344,0.16893333333333335
18,AT,2009-07-01,KWH_GE15000,0.1541,0.11216666666666668,0.12836666666666666,0.11216666666666668,0.01619999999999998,0.02573333333333333,0.1541
19,AT,2009-07-01,KWH_LT1000,0.2627,0.1806,0.21893333333333334,0.1806,0.03833333333333333,0.04376666666666665,0.2627
20,AT,2010-01-01,KWH1000-2499,0.21046666666666666,0.14953333333333332,0.1754,0.14953333333333332,0.025866666666666677,0.03506666666666666,0.21046666666666666
21,AT,2010-01-01,KWH2500-4999,0.19060000000000002,0.13826666666666665,0.15883333333333333,0.13826666666666665,0.020566666666666678,0.03176666666666669,0.19060000000000002
22,AT,2010-01-01,KWH5000-14999,0.17190000000000003,0.1251,0.14323333333333332,0.1251,0.018133333333333335,0.0286666666666667,0.17190000000000003
23,AT,2010-01-01,KWH_GE15000,0.15213333333333334,0.1124,0.12673333333333334,0.1124,0.014333333333333337,0.025400000000000006,0.15213333333333334
24,AT,2010-01-01,KWH_LT1000,0.24593333333333334,0.16920000000000002,0.20493333333333333,0.16920000000000002,0.03573333333333331,0.04100000000000001,0.24593333333333334
25,AT,2010-07-01,KWH1000-2499,0.20493333333333333,0.14496666666666666,0.1708333333333333,0.14496666666666666,0.02586666666666665,0.03410000000000002,0.20493333333333333
26,AT,2010-07-01,KWH2500-4999,0.18703333333333336,0.13526666666666667,0.15583333333333335,0.13526666666666667,0.020566666666666678,0.031200000000000006,0.18703333333333336
27,AT,2010-07-01,KWH5000-14999,0.1698666666666667,0.12356666666666667,0.14166666666666666,0.12356666666666667,0.01809999999999999,0.02820000000000003,0.1698666666666667
28,AT,2010-07-01,KWH_GE15000,0.14206666666666667,0.10416666666666667,0.11850000000000001,0.10416666666666667,0.014333333333333337,0.023566666666666666,0.14206666666666667
29,AT,2010-07-01,KWH_LT1000,0.24903333333333333,0.1717,0.2074666666666667,0.1717,0.0357666666666667,0.04156666666666664,0.24903333333333333
30,AT,2011-01-01,KWH1000-2499,0.21386666666666665,0.15233333333333335,0.17826666666666666,0.15233333333333335,0.025933333333333308,0.03559999999999999,0.21386666666666665
31,AT,2011-01-01,KWH2500-4999,0.1922,0.13953333333333331,0.16016666666666668,0.13953333333333331,0.020633333333333365,0.03203333333333333,0.1922
